listing_id,total_number_reviews,n_review,reviewer_name,title,stars,stayed,source,submitted
4174824ha,15,1,Karna P.,"Good House, Good Location",4,2017-04-23T00:00:00.000+0000,VRBO,2017-05-02T15:03:00.000+0000
4174824ha,15,2,Maria K.,"Nice house, needs some serious cleaning!!",2,2017-04-02T00:00:00.000+0000,VRBO,2017-04-18T15:31:00.000+0000
4174824ha,15,3,Sandy H.,Grand children loved all being together instead hotel rooms.,4,2017-03-19T00:00:00.000+0000,VRBO,2017-03-26T18:23:00.000+0000
4174824ha,15,4,Tala P.,It felt like home,5,2017-03-04T00:00:00.000+0000,VRBO,2017-03-09T15:52:00.000+0000
4174824ha,15,5,Debra A.,Was fine for Disney vacation,3,2017-02-18T00:00:00.000+0000,VRBO,2017-02-26T16:13:00.000+0000
4174824ha,15,6,Mary Ann D.,"Spacious, great location",5,2017-01-28T00:00:00.000+0000,VRBO,2017-02-24T21:25:00.000+0000
4174824ha,15,7,Dee Dee L.,We truly enjoyed staying here for our trip.,5,2017-02-11T00:00:00.000+0000,VRBO,2017-02-21T17:13:00.000+0000
4174824ha,15,8,Karen L.,"Close to Disneyland, etc., lots of space, kids loved the pool, spa and game room",5,2017-01-07T00:00:00.000+0000,VRBO,2017-01-15T03:07:00.000+0000
4174824ha,15,9,Jamie R.,"Very nice house, big enough for our group! Just wish we had more time to stay and enjoy the house!",5,2017-01-02T00:00:00.000+0000,VRBO,2017-01-06T18:03:00.000+0000
4174824ha,15,10,PRISCILLA J.,Great House for Family Vacation!,4,2016-12-16T00:00:00.000+0000,VRBO,2016-12-21T19:07:00.000+0000
4174824ha,15,11,Hanh D.,Perfect for a big family,5,2016-11-05T00:00:00.000+0000,VRBO,2016-11-19T16:36:00.000+0000
4174824ha,15,12,Jodie P.,"The front looked very appealing, but certainly was not the case for the rest of the house.",1,2016-10-29T00:00:00.000+0000,VRBO,2016-11-11T19:32:00.000+0000
4174824ha,15,13,Michelle B.,Great for a group,4,2016-10-01T00:00:00.000+0000,VRBO,2016-10-05T15:47:00.000+0000
4174824ha,15,14,Mary,Great house,5,2016-03-26T00:00:00.000+0000,VRBO,2016-04-20T22:29:23.970+0000
4174824ha,15,15,Lisa S.,Enjoyable Stay,5,2015-04-04T00:00:00.000+0000,VRBO,2016-04-04T21:52:16.807+0000
3997911ha,38,1,Leif N.,Perfect for a Disney visit.,5,2017-04-26T00:00:00.000+0000,VRBO,2017-05-01T14:06:00.000+0000
