listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
241261,Tranquil and Peaceful Setting  home away from home Beautiful condo,33.69987106,-117.90229797,"South Coast Metro, CA, USA",10,,150,150,,,,,5,4,2,2,condo,Yes,2009,Within an hour,100%,"June 8, 2017",condo,,,4,,Santa Ana,CA
847098,Designer decorated 6 bedroom pool home,33.75365,-117.883079,"Santa Ana, CA, USA",8,3.9,632,700,,,225,,3,20,6,5,house,Yes,2011,Within a few days,60%,"May 31, 2017",house,,3800,20,,Santa Ana,CA
791026,Urban Life Style - 2400 Sf 3-story Artist Loft In The Heart Of Orange County,33.7518325,-117.858165,"Lacy, Santa Ana, CA, USA",5,4.8,275,275,325,,,10.0%,3,5,2,2,condo,Yes,2014,Within 12 hours,90%,"May 25, 2017",condo,,2400,5,,Santa Ana,CA
312389,"Spectacular Beautiful 2008 Home 3,800 Sf 4BR- Near Disneyland",33.77592468,-117.87528229,"Morrison / Eldridge Park, Santa Ana, CA, USA",7,4.9,353,,359,,,,7,10,4,3,house,Yes,2010,Within an hour,90%,"May 31, 2017",house,,3800,10,,Santa Ana,CA
598869,"Great home in the heart of the OC! Close to Disneyland, beaches and more!",33.753101,-117.84042,"Santa Ana, CA, USA",19,4.5,224,210,,,100,,3,6,2,2,house,Yes,2014,Within a few days,90%,"June 8, 2017",house,,1400,6,,Santa Ana,CA
874806,"2 Story House, 4 bedrooms, 2 bathrooms, Large Yard Within Nice Neighborhood",,,"South Coast Metro, CA, USA",2,,259,250,285,,185,11.0%,1,10,4,2,house,Yes,2016,Within a few days,70%,"June 7, 2017",house,,2000,10,,Santa Ana,CA
908921,"Spacious Beautiful Home, Perfect For Getaways With Family",33.7717169,-117.836299,"Santa Ana, CA, USA",0,,200,200,,,100,,3,10,3,2,condo,Yes,2016,Within an hour,100%,"June 7, 2017",condo,,1800,10,,Santa Ana,CA
916018,Welcome to home located in the Heart Of Orange County,33.77454687,-117.83277966,"Orange, CA, USA",5,4.4,172,169,,,165,,3,10,3,2,house,Yes,2016,Within an hour,100%,"June 5, 2017",house,,1300,10,,Santa Ana,CA
1040074,"Nice, Spacious House 5 Beds, 2 Baths, Sleep 10+ Near Everywhere So. California",,,"Riverview West, Santa Ana, CA, USA",1,,245,235,275,,175,11.0%,2,10,3,2,house,Yes,2016,Within an hour,100%,"June 8, 2017",house,,1350,,,Santa Ana,CA
4502263ha,Beautiful fully remodel House!5mins to Disney!,33.7673451,-117.9112193,"Garden Grove, CA, USA",2,,291,269,289,,170,,2,10,4,2,house,Yes,2017,Within an hour,100%,"June 7, 2017",house,,1300,,,Santa Ana,CA
1052504,Newly Remodeled 3mile to Disneyland Cozy Townhouse,,,"Garden Grove, CA, USA",1,,189,179,,,120,,,6,2,2,townhome,Yes,2017,Within an hour,100%,"June 9, 2017",townhome,1,1120,,house,Santa Ana,CA
8928,"Monthly open from Sep! Guest house w/Jet tub, patio, Disney, Beach, Hollywood",33.73524857,-117.93486023,"Riverview West, Santa Ana, CA, USA",29,4.7,134,,,,100,,3,6,1,1,house,Yes,1998,Within 12 hours,100%,"June 9, 2017",house,,700,6,,Santa Ana,CA
1036113,"Charming 4 Beds 3 Baths HOUSE - Disneyland 10 Miles, Centralized - Sleeps 10+",,,"South Coast Metro, CA, USA",0,,275,275,295,,175,11.0%,,10,4,2,house,Yes,2016,Within a few days,50%,"May 30, 2017",house,,2000,10,,Santa Ana,CA
4499470ha,New Entertainer Home w/ Putting Green Golf,,,"Santa Ana, CA, USA",0,,218,195,275,,120,,2,10,4,3,house,Yes,2017,Within an hour,100%,"June 8, 2017",house,,,,,Santa Ana,CA
1082890,Fully Stocked Cozy & Modern Studio Apartment,,,"Santa Ana, CA, USA",0,,82,84,,,55,7.75%,,2,Studio,1,studio,Yes,2017,,,"June 9, 2017",studio,11,675,,building,Santa Ana,CA
1022904,"Brand New 2017 Home, 5 minutes from Little Saigon, 15 minutes from Disneyland",33.734723,-117.93685,"Riverview West, Santa Ana, CA, USA",4,,350,350,,,200,7.75%,2,15,5,3,house,Yes,2017,Within an hour,100%,"June 8, 2017",house,,2900,,,Santa Ana,CA
4566028ha,Fully Stocked Cozy & Modern Studio Apartment Near Freeways & Downtown,,,"Santa Ana, CA, USA",0,,90,90,,,35,7.5%,2,3,1,1,apartment,No,2017,,,"June 8, 2017",apartment,,,,,Santa Ana,CA
4560521ha,New listing: Spacious Private Disneyland home-sleep 15,,,"Garden Grove, CA, USA",2,,311,299,,,200,15.0%,2,15,3,2,house,No,2017,Within an hour,100%,"June 9, 2017",house,,,,,Santa Ana,CA
1069276,Luxury Townhouse in OC,,,"South Coast Metro, CA, USA",0,,227,189,,,99,7.75%,4,7,2,2,townhome,Yes,2017,Within an hour,100%,"June 8, 2017",townhome,,1458,,house,Santa Ana,CA
1016755,3 Story Artist Loft In The Heart Of Downtown Santa Ana,33.746952,-117.866219,"Lacy, Santa Ana, CA, USA",0,,157,165,175,,50,,2,4,Studio,1,studio,Yes,2017,Within a few hours,100%,"June 8, 2017",studio,,1500,4,building,Santa Ana,CA
4563374ha,Luxurious apartment nearby John Wayne Airport!,,,"South Coast Metro, CA, USA",0,,157,169,,,75,,3,3,1,1,apartment,Yes,2017,,,"June 9, 2017",apartment,3,800,,building,Santa Ana,CA
4445038ha,Modern Cozy Room near Disneyland,,,"Santa Ana, CA, USA",0,,75,75,,,15,15.0%,2,2,1,1,condo,Yes,2017,Within 2 days,100%,"June 5, 2017",condo,,,,,Santa Ana,CA
3911613ha,"Spacious, Elegant, Bright 1 Bedroom/1 Bath Home w/ Garage Close To The Beach",33.624462,-117.916126,"Newport Beach, CA, USA",17,4.9,100,,,,,10.0%,31,3,1,1,house,Yes,2015,Within a few hours,100%,"May 22, 2017",house,,800,3,,Santa Ana,CA
4082144ha,Top Floor Condo 1.5 Mi From The Beach,33.6669934,-117.9876226,"Huntington Beach, CA, USA",6,4.7,80,,,,,,90,4,1,1,studio,Yes,2016,Within an hour,90%,"May 20, 2017",studio,4,580,,,Santa Ana,CA
479098,Quiet Family Friendly 2bd Condo + Pool an easy Walk To Beach or Newport Pier,33.624333,-117.9332623,"Newport Beach, CA, USA",16,4.9,104,,,,100,,31,5,2,2,condo,Yes,2013,Within an hour,100%,"June 1, 2017",condo,3,1350,5,,Santa Ana,CA
3962028ha,CLOSEST WALK TO DISNEY- POOLS & SPA - Elegantly Remodeled,33.81221399,-117.92986532,"Hermosa Village, Anaheim, CA, USA",24,4.8,249,209,,,170,15.0%,3,9,3,2,townhome,Yes,2011,Within a few hours,100%,"June 7, 2017",townhome,,1200,9,,Santa Ana,CA
496542,DELUXE VACATION HOME-POOL+ WALK TO DISNEYLAND & CONVENTION CENTER+2 CAR GARAGE,33.7969916,-117.9228216,"Convention Center, Anaheim, CA, USA",152,4.8,204,170,,,160,15.0%,3,9,3,2,townhome,Yes,2013,Within an hour,100%,"June 8, 2017",townhome,,1440,9,,Santa Ana,CA
913956ha,"Modern Vacation Rental, 5 Minute Walk to Disneyland",33.813652,-117.929606,"Hermosa Village, Anaheim, CA, USA",93,4.9,195,195,,,125,15.0%,3,7,2,2,condo,Yes,2010,Within a day,90%,"June 8, 2017",condo,,1000,7,,Santa Ana,CA
3972773ha,"New remodel House,Cozy 1000 sqft private Pool, Accom 3 Families",33.813776,-117.958013,"Southwest Anaheim, Anaheim, CA, USA",43,4.9,219,259,,,,15.0%,3,11,3,3,house,Yes,2015,Within an hour,100%,"June 8, 2017",house,,2000,11,,Santa Ana,CA
804575,"Walk To Disneyland & Anaheim Covention Perfect Locale; Fun Clean Stylish,modern",33.801335,-117.92553,"Convention Center, Anaheim, CA, USA",26,4.2,250,250,,,250,15.0%,3,11,4,2,house,Yes,2013,Within a day,90%,"June 8, 2017",house,,2400,,,Santa Ana,CA
866351,"SALE! $129/nt for Jun/Jul!  Luxury by Disney! Free parking/strollers, hot tub!",33.81369374,-117.92945763,"Hermosa Village, Anaheim, CA, USA",35,4.9,219,219,,,150,15.0%,3,7,2,2,townhome,Yes,2004,Within an hour,100%,"June 8, 2017",townhome,1,1000,7,building,Santa Ana,CA
626473,"New Listing! Gorgeous Remodeled Home, Walk To Disneyland, Mickey Pool/hot tub!",33.797509,-117.920308,"Anaheim Resort, Anaheim, CA, USA",57,4.7,210,190,,,160,15.0%,3,9,3,1,townhome,Yes,2013,Within a few hours,100%,"June 8, 2017",townhome,1,1200,9,,Santa Ana,CA
818900,"Very Popular!  Clean, Safe & Private.  Perfect for a single professional.",,,"Orange, CA, USA",15,4.8,65,65,,,100,,2,2,1,1,house,Yes,2016,Within an hour,100%,"June 8, 2017",house,,100,2,,Santa Ana,CA
500882,Ck-out this Attractive and Comfortable Destination in Laguna Woods Village,33.61054402,-117.71756258,"Laguna Woods, CA, USA",11,,67,,,,150,,29,3,2,2,condo,Yes,2013,Within an hour,100%,"June 2, 2017",condo,2,1054,,,Santa Ana,CA
620598,"JUNE $129!! Closest to Disney! Clean. Kids Gear, Pool, Playground, Strollers",33.81260621,-117.92853495,"Southwest Anaheim, Anaheim, CA, USA",84,4.9,129,177,,,,15.0%,3,7,2,2,townhome,Yes,2014,Within 12 hours,100%,"June 9, 2017",townhome,,1000,7,,Santa Ana,CA
3665120ha,Walk to Disneyland- Private Gated Pool,33.809114,-117.933321,"Hermosa Village, Anaheim, CA, USA",79,4.7,269,249,,,180,15.0%,3,9,3,2,house,Yes,2011,Within a day,100%,"June 6, 2017",house,,1500,9,,Santa Ana,CA
853050,LOFT21 - PREMIER GUEST ACCOMMODATIONS. JUST BRING YOUR SUITCASE AND A SMILE!,33.57808929,-117.72929902,"Aliso Viejo, CA, USA",1,,200,,,,300,,30,4,2,2,villa,Yes,2016,Within a few hours,100%,"June 7, 2017",villa,,2000,4,building,Santa Ana,CA
156758ha,"~***~ BEST OCEAN FRONT, CORNER UNIT CONDO IN LAGUNA BEACH ~***~",33.50123103,-117.74362682,"South Laguna, Laguna Beach, CA, USA",11,4.8,300,,,,150,,28,6,2,2,condo,Yes,2007,Within 12 hours,90%,"June 2, 2017",condo,,1250,6,,Santa Ana,CA
3958094ha,"Disney Magic Dream House, a short walk to the Disneyland+Pool!",33.81284058,-117.92875885,"Hermosa Village, Anaheim, CA, USA",55,4.8,179,199,,,125,15.0%,3,7,2,1,townhome,Yes,2015,Within a few hours,100%,"June 8, 2017",townhome,,932,7,building,Santa Ana,CA
598304,New Remodeled House - Less Than 2 Miles to Disneyland * SPECIAL PRICE *,33.808545,-117.948876,"Southwest Anaheim, Anaheim, CA, USA",108,4.9,191,199,,,120,15.0%,3,9,3,2,house,Yes,2014,Within a few hours,100%,"June 9, 2017",house,,,,,Santa Ana,CA
718052,2 Bed + Loft TownHouse Near the Beach -Special price for booking 5/25-6/13 2017,33.5275025,-117.68383,"Laguna Niguel, CA, USA",6,,107,,,,150,,14,8,2,2,condo,Yes,2015,Within 2 days,100%,"June 6, 2017",condo,,1200,8,house,Santa Ana,CA
3718523ha,Walk To Disneyland! *Brand New Remodel Modern Style Home*,33.801532,-117.936275,"Southwest Anaheim, Anaheim, CA, USA",125,4.9,200,,,,140,15.0%,3,11,4,3,house,Yes,2014,Within a few hours,100%,"June 9, 2017",house,,1700,11,,Santa Ana,CA
373185ha,"StorybookVilla #1 Warm & Inviting, You Walk to Disney, 100+ Reviews",33.813355,-117.929519,"Hermosa Village, Anaheim, CA, USA",59,4.8,229,199,,,150,15.0%,3,9,3,2,townhome,Yes,2011,Within a day,100%,"June 8, 2017",townhome,,1200,9,,Santa Ana,CA
4035238ha,"Cozy House, 1 Mile To Disneyland, Accommodate 3 Families Or 11 Guests",33.820066,-117.933555,"Southwest Anaheim, Anaheim, CA, USA",47,4.8,209,239,,,199,15.0%,3,11,4,3,house,Yes,2015,Within an hour,100%,"June 8, 2017",house,,1800,11,,Santa Ana,CA
776579,"Most Desire Vacation Home * 15 Minutes from The Beach, Disneyland, Shopping...",33.7488394,-117.9737542,"Westminster, CA, USA",13,4.5,198,199,249,,,,3,12,4,3,house,Yes,2015,Within a few hours,100%,"June 6, 2017",house,,2207,12,,Santa Ana,CA
3589065ha,ATTENTION DECEMBER TRAVELERS- REMAINING DATES ONLY $200 PER NIGHT!!!!!!!,33.830218,-117.9712832,"Southwest Anaheim, Anaheim, CA, USA",76,4.7,225,225,,,175,15.0%,3,10,3,2,house,Yes,2013,Within a few days,60%,"June 8, 2017",house,,1350,10,,Santa Ana,CA
478524,"Modern Condo 1 House to Beach, Steps to Shops & Restaurants! AC, Parking",33.607702,-117.927497,"Balboa Peninsula, Newport Beach, CA, USA",28,,536,,,,,,2,8,3,2,condo,Yes,2008,Within an hour,,"June 9, 2017",condo,1,1000,8,building,Santa Ana,CA
657317,"Gooofy's Surfari,  Walk to Disneyland/Convention Ctr., Mickey swimming pool",33.7973049,-117.9235289,"Anaheim Resort, Anaheim, CA, USA",79,4.7,215,200,,,150,15.0%,3,9,3,2,townhome,Yes,2014,Within a few hours,100%,"June 4, 2017",townhome,,1400,9,house,Santa Ana,CA
3850831ha,"Quiet Guest House With Character in Orange next to Anaheim, Orange County",33.820085,-117.823447,"Villa Park, CA, USA",17,4.8,129,149,,,90,,3,5,2,1,house,Yes,2014,Within 2 days,80%,"May 21, 2017",house,,1400,5,,Santa Ana,CA
724427,Funtierland 7 + Across the Street from Disneyland + Pool + Netflix,33.81230127,-117.92903244,"Hermosa Village, Anaheim, CA, USA",45,4.8,208,175,,,175,15.0%,3,7,2,1,condo,Yes,2013,Within a few hours,100%,"June 8, 2017",condo,1,925,7,,Santa Ana,CA
724435,Funtierland 16 + Pool/Hot Tub + FREE WiFi/Netflix + Ping Pong/Pool Table + Patio,33.840027,-117.933645,"Northwest Anaheim, Anaheim, CA, USA",35,4.8,541,399,,,250,15.0%,3,17,7,4,house,Yes,2013,Within 12 hours,90%,"June 8, 2017",house,,3000,17,,Santa Ana,CA
753381,"Perfect Cottage For A Disneyland, Newport Beach, Or Chapman University Escape",33.784847,-117.846415,"Old Towne, Orange, CA, USA",28,4.8,150,150,,,150,10.0%,3,6,2,1,cottage,Yes,2015,Within an hour,100%,"June 7, 2017",cottage,,900,6,,Santa Ana,CA
563149,"Gorgeous Remodeled Home, Walk To Disneyland/Convention Cntr, Mickey Pool/Hot Tub",33.796794,-117.921038,"Anaheim Resort, Anaheim, CA, USA",65,4.8,210,190,,,160,15.0%,3,9,3,1,townhome,Yes,2013,Within an hour,100%,"June 8, 2017",townhome,1,1200,9,,Santa Ana,CA
875210,Grand Opening $145 JUNE / JULY STEAL near Disneyland & Anaheim Convention,33.79075024,-117.92412683,"Southwest Anaheim, Anaheim, CA, USA",24,4.8,249,275,,,150,,1,11,4,2,house,Yes,2016,Within an hour,100%,"June 8, 2017",house,,1400,11,,Santa Ana,CA
439818,CLOSEST WALK TO DISNEY - POOLS & SPA - Elegantly Remodeled,33.8133057,-117.93045481,"Hermosa Village, Anaheim, CA, USA",76,4.8,209,189,,,150,15.0%,3,7,2,2,condo,Yes,2011,Within a day,90%,"June 4, 2017",condo,,,7,,Santa Ana,CA
4064889ha,Grand Opening -Walk To Disney- Newly Remodeled,33.804785,-117.932507,"Hermosa Village, Anaheim, CA, USA",35,4.8,262,249,,,200,15.0%,3,11,4,2,house,Yes,2011,Within a day,90%,"June 8, 2017",house,,,11,,Santa Ana,CA
469937,Wrap Around Patio With City Lights & Mountain View,33.791858,-118.161654,"Signal Hill, CA, USA",15,4.9,96,,,,195,,30,3,1,1,condo,Yes,2013,Within 12 hours,100%,"June 7, 2017",condo,2,750,3,building,Santa Ana,CA
3565526ha,Remaining June Dates Available for $325 Per Night,33.8275859,-117.951122,"Southwest Anaheim, Anaheim, CA, USA",129,4.9,350,250,,,175,15.0%,3,9,3,2,house,Yes,2012,Within an hour,100%,"June 8, 2017",house,,1950,9,,Santa Ana,CA
555700,"StorybookVilla #2, Fresh, Inviting, & Warm. You Walk to Disney. Proven Brand",33.81331934,-117.92920013,"Hermosa Village, Anaheim, CA, USA",65,4.8,209,189,,,150,15.0%,3,7,2,1,townhome,Yes,2011,Within 12 hours,100%,"June 3, 2017",townhome,,1000,7,,Santa Ana,CA
729001,"WOW Suite 3, Pool/Spa, Short Walk to Disneyland, 5 Star Review*",33.81299844,-117.92892119,"Hermosa Village, Anaheim, CA, USA",37,4.8,204,204,,,169,15.0%,3,7,2,2,condo,Yes,2014,Within an hour,100%,"June 9, 2017",condo,,1016,7,,Santa Ana,CA
476504,Funtierland 2 + Walk to Disneyland + Mickey Mouse Pool + Nursery + Netflix,33.7969124,-117.922877,"Convention Center, Anaheim, CA, USA",79,4.9,223,199,,,185,15.0%,3,9,3,2,townhome,Yes,2013,Within a few hours,100%,"June 8, 2017",townhome,1,1400,9,,Santa Ana,CA
762015,Funtierland 14 + Across the Street from Disneyland + Pool + Nursery + Netflix,33.813374,-117.92929938,"Hermosa Village, Anaheim, CA, USA",39,4.8,229,199,,,185,15.0%,3,9,3,2,condo,Yes,2013,Within 12 hours,100%,"June 9, 2017",condo,1,1300,,,Santa Ana,CA
562458,Sale on Open Dates Walk 2 Disney by Rear Entrance. 13 People. REG2014_00050 Pool,33.808836,-117.934612,"Hermosa Village, Anaheim, CA, USA",65,4.6,334,329,,,,15.0%,3,13,5,3,house,Yes,2014,Within a day,90%,"May 23, 2017",house,,2000,,,Santa Ana,CA
496418,Funtierland 3 + Walk to Disneyland + Mickey Mouse Pool + Nursery + Netflix,33.7967495,-117.9218602,"Convention Center, Anaheim, CA, USA",64,,229,199,,,185,15.0%,3,9,3,2,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,1,1400,9,,Santa Ana,CA
728056,Lovely Apartment  Steps From The Beach.,33.756291,-118.137174,"Belmont Shore, Long Beach, CA, USA",51,4.9,325,325,,,200,,3,6,3,2,apartment,Yes,2015,Within 12 hours,100%,"June 7, 2017",apartment,,1500,6,,Santa Ana,CA
874658,"***$120 p/night stays 9/5/17-10/31/17 Steps to the beach, 1st Floor, A/C!",33.6639486,-118.0086376,"Huntington Beach, CA, USA",19,4.8,137,160,,,160,10.0%,3,6,1,1,apartment,Yes,2016,Within an hour,100%,"June 8, 2017",apartment,1,550,6,building,Santa Ana,CA
508174,Funtierland 4 + Across the Street from Disneyland + Nursery + Pool + Netflix,33.81264187,-117.92870661,"Hermosa Village, Anaheim, CA, USA",66,4.8,209,179,,,175,15.0%,3,7,2,2,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,1,1000,7,,Santa Ana,CA
838764,Huntington Beach Condo Sleeps 4,,,"Huntington Beach, CA, USA",4,,75,,,,,,30,4,1,1,condo,Yes,2016,Within a few hours,100%,"June 9, 2017",condo,2,800,4,building,Santa Ana,CA
456512,"Beautiful Remodeled Home, Pool/Hot Tub, Walk To Disneyland/Convention Center!",33.796801,-117.919942,"Anaheim Resort, Anaheim, CA, USA",82,4.6,220,99,,,160,15.0%,3,9,3,2,townhome,Yes,2013,Within a few hours,100%,"June 8, 2017",townhome,1,1300,9,,Santa Ana,CA
724425,Funtierland 11 + Walk to Disneyland + Mickey Mouse Pool + Nursery + Netflix,33.7976683,-117.92208303,"Convention Center, Anaheim, CA, USA",42,4.9,207,185,,,185,15.0%,3,9,3,1,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,1,1250,9,,Santa Ana,CA
891015,Beautifully Remodeled Unit Right In The Heart Of Belmont Shore!!!,33.7613405,-118.1386904,"Belmont Shore, Long Beach, CA, USA",23,4.9,140,135,,,,12.0%,3,4,1,1,apartment,Yes,2014,Within 12 hours,100%,"June 8, 2017",apartment,2,650,4,house,Santa Ana,CA
724426,Funtierland 12 + Walk to Disneyland + Mickey Mouse Pool + Nursery + Netflix,33.79766739,-117.92265834,"Convention Center, Anaheim, CA, USA",40,4.9,209,189,,,185,15.0%,3,9,3,2,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,1,1250,9,,Santa Ana,CA
945689ha,Last Min Special!! CLOSEST WALK TO DISNEY- POOLS & SPA - Elegantly Remodeled,33.81277817,-117.93059349,"Hermosa Village, Anaheim, CA, USA",58,4.8,239,209,,,170,15.0%,3,9,3,2,condo,Yes,2011,Within a few hours,100%,"June 8, 2017",condo,,1200,9,,Santa Ana,CA
915723,Great South Orange County Getaway Or Perfect For The Corporate Traveler!,33.555102,-117.6895808,"Laguna Niguel, CA, USA",5,4.8,99,99,,,,,30,4,1,1,condo,Yes,2016,Within 12 hours,100%,"March 26, 2017",condo,1,550,4,building,Santa Ana,CA
798552,Funtierland 18 + Private Pool + FREE Netflix/WiFi + Game Room + BBQ + Patio!,33.8067459,-117.93607,"Hermosa Village, Anaheim, CA, USA",23,4.8,309,269,,,195,15.0%,3,9,3,2,house,Yes,2013,Within an hour,100%,"June 8, 2017",house,,1750,9,,Santa Ana,CA
587261,Funtierland 5 + Walk to Disneyland + Mickey Mouse Pool + Nursery + Netflix,33.7975011,-117.9202277,"Anaheim Resort, Anaheim, CA, USA",51,4.7,219,199,,,185,15.0%,3,9,3,2,condo,Yes,2013,Within an hour,100%,"June 8, 2017",condo,1,1400,9,,Santa Ana,CA
634354,"Wow Suite 2, Pool/Spa, Walk to Disneyland/Convention Ctr, 5 Star",33.7973687,-117.92321937,"Convention Center, Anaheim, CA, USA",53,4.9,219,219,,,169,15.0%,3,9,3,2,townhome,Yes,2014,Within an hour,100%,"June 9, 2017",townhome,,1333,9,,Santa Ana,CA
661008,NEW LISTING-WALK TO DISNEY! SALT POOL W/ 25 FOOT SLIDE spa-Fully Remodeled/Theme,33.805211,-117.930058,"Hermosa Village, Anaheim, CA, USA",42,,641,495,575,,,15.0%,3,11,4,3,house,Yes,2014,Within an hour,100%,"June 8, 2017",house,,2000,,,Santa Ana,CA
505569,"Walk to Disneyland & Anaheim Conv. Ctr, Pool, Strollers",33.796797,-117.920887,"Anaheim Resort, Anaheim, CA, USA",70,,209,209,,,170,15.0%,3,9,3,2,townhome,Yes,2014,Within an hour,100%,"June 3, 2017",townhome,,1400,9,,Santa Ana,CA
3868068ha,"2 Min Away From Disney, 20 Min From The Beach, 45 Min To Downtown La",33.838859,-117.932653,"Northwest Anaheim, Anaheim, CA, USA",44,4.9,250,250,,,165,15.0%,2,12,4,3,house,Yes,2014,Within 12 hours,100%,"June 9, 2017",house,,2437,12,,Santa Ana,CA
724429,Funtierland 9 + Across the Street from Disneyland + Pool + Netflix,33.81279341,-117.92972585,"Hermosa Village, Anaheim, CA, USA",60,4.8,210,179,,,175,15.0%,3,7,2,2,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,1,1015,7,,Santa Ana,CA
877903,NEW LISTING!  Luxury 4 BD/2 BA on ¼ Acre Pool Estate (Near Disneyland),33.801241,-117.935541,"Southwest Anaheim, Anaheim, CA, USA",25,4.8,603,499,549,,250,15.0%,3,11,4,2,house,Yes,2016,Within an hour,100%,"June 8, 2017",house,,2000,,,Santa Ana,CA
726007,"Across from Disney, Newly remodeled, New Technology, Comforts throughout!",33.8130127,-117.92938467,"Hermosa Village, Anaheim, CA, USA",60,4.9,207,199,,,145,15.0%,3,7,2,2,townhome,Yes,2015,Within an hour,100%,"June 7, 2017",townhome,1,1000,7,villa,Santa Ana,CA
4190461ha,Last Min Special!!!!  -Walk To Disney- Newly Remodeled-,33.814894,-117.930164,"Hermosa Village, Anaheim, CA, USA",25,,255,249,,,200,15.0%,3,11,4,2,house,Yes,2011,Within 12 hours,100%,"June 6, 2017",house,,1300,11,,Santa Ana,CA
365450,CLOSEST WALK TO DISNEY - POOLS & SPA.,33.81335449,-117.92951965,"Hermosa Village, Anaheim, CA, USA",132,4.9,234,219,,,170,15.0%,3,9,3,2,condo,Yes,2011,Within 12 hours,90%,"June 7, 2017",condo,,,9,,Santa Ana,CA
4015821ha,Last Min Special!!!!Close Walk To Disney & Convention - Large Pool,33.802829,-117.930847,"Southwest Anaheim, Anaheim, CA, USA",58,4.8,385,455,,,225,15.0%,3,13,5,3,house,Yes,2011,Within a day,100%,"June 2, 2017",house,,1850,13,,Santa Ana,CA
3783171ha,"Flash Sale- $149 for Apr-Jun! Walk to Disney, hot tub! Free parking/strollers",33.813355,-117.929522,"Hermosa Village, Anaheim, CA, USA",83,4.9,207,219,,,149,15.0%,3,7,2,2,townhome,Yes,2004,Within a few hours,100%,"June 8, 2017",townhome,1,985,7,,Santa Ana,CA
693632,SPECTACULAR OCEAN VIEW LIVING,33.76712028,-118.18700917,"East Village, Long Beach, CA, USA",4,,100,,,,195,,30,4,1,1,condo,Yes,2015,Within a day,90%,"May 18, 2017",condo,6,600,4,building,Santa Ana,CA
