listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
782417,Fantastic 3 Bed/2 Full Bath South Charlotte,35.071624,-80.7887159,"Piper Glen Estates, Charlotte, NC, USA",21,4.8,229,229,,,125,15.25%,3,7,3,2,house,Yes,2014,Within an hour,100%,"June 9, 2017",house,,1575,7,,Charlotte,NC
936454,Charming Carriage House in historic Dilworth just steps away from shops/dining!,,,"Dilworth, Charlotte, NC, USA",11,4.6,100,100,115,,50,15.25%,,4,1,1,bungalow,Yes,2016,Within 12 hours,100%,"June 6, 2017",bungalow,,980,4,,Charlotte,NC
365102,Charlotte Furnished Apartment in Myers Park-deck and sunporch,35.20713806,-80.82807159,"Cherry, Charlotte, NC, USA",27,,167,,,,,,7,4,2,1,condo,Yes,2011,Within an hour,,"June 8, 2017",condo,2,1000,4,,Charlotte,NC
491325,C-Level Accommodations in Charlotte's Best Neighborhood-1 Mile to Uptown,35.205228,-80.827322,"Myers Park, Charlotte, NC, USA",3,,357,,,,,,5,6,2,2,apartment,Yes,2011,Within an hour,,"June 8, 2017",apartment,2,1300,6,,Charlotte,NC
682659,NoDa Historic Arts District Bungalow Home,35.2483357,-80.8022227,"North Charlotte, Charlotte, NC, USA",55,4.8,175,175,,,75,15.25%,2,8,3,2,bungalow,Yes,2015,Within a few hours,100%,"June 8, 2017",bungalow,,1600,8,,Charlotte,NC
742923,The Zen Retreat..An Urban Escape with Fully Renovated Dream Kitchen,35.133419,-80.755532,"Sardis Forest, Charlotte, NC, USA",29,4.7,169,169,189,,,7.25%,,5,3,2,house,Yes,2015,Within a few hours,90%,"June 9, 2017",house,,1800,5,,Charlotte,NC
491322,Comfortable Stay In Eclectic Elizabeth--no Car Needed 1 Mile To Uptown,35.217461,-80.819596,"Elizabeth, Charlotte, NC, USA",7,4.9,158,,,,,,5,4,1,1,apartment,Yes,2011,Within an hour,,"June 8, 2017",apartment,2,1000,4,,Charlotte,NC
898202,"Modern Bungalow Near Uptown, Historic Quiet Neighborhood",35.221951,-80.800115,"Plaza Midwood, Charlotte, NC, USA",23,,147,147,157,,,,2,4,2,1,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,900,4,,Charlotte,NC
599294,"Charming Cotswold Home with Fenced Yard--Best Schools, 3 Miles to SouthPark",35.170972,-80.785013,"Sherwood Forest, Charlotte, NC, USA",3,,461,,,,,,3,8,4,2,house,Yes,2011,Within an hour,,"June 8, 2017",house,,,8,,Charlotte,NC
723715,"Gorgeous, Large, Updated   Home Close To Uptown and University Area.",35.248398,-80.729331,"Oak Forest, Charlotte, NC, USA",10,4.2,147,175,,,,,2,8,4,2,house,Yes,2015,Within an hour,100%,"June 8, 2017",house,,1900,8,,Charlotte,NC
4190828ha,Best place in Charlotte!,35.116499,-80.82617,"Charlotte, NC, USA",24,4.8,140,115,135,,40,15.25%,3,4,2,1,condo,Yes,2016,Within a few hours,100%,"June 4, 2017",condo,1,1100,,building,Charlotte,NC
293899ha,"This beautiful, charming yet quiet vacation home  is located in University area",35.2944,-80.685542,"Charlotte, NC, USA",19,4.3,185,175,200,,150,,3,8,4,2,house,Yes,2010,Within a day,90%,"June 9, 2017",house,,1945,8,,Charlotte,NC
390228,2br/2ba In-Town Condo with Sleeping Porch - Myers Park,,,"Cherry, Charlotte, NC, USA",12,4.9,295,,,,,,2,6,2,2,condo,Yes,2011,Within an hour,,"June 9, 2017",condo,2,1000,6,,Charlotte,NC
436793,Five-Star Luxury Residence in the Heart of Myers Park-1 Mile to Uptown,35.205228,-80.827322,"Myers Park, Charlotte, NC, USA",3,,342,,,,,,2,6,2,2,condo,Yes,2011,Within an hour,,"June 8, 2017",condo,1,,6,,Charlotte,NC
908223,2 bedroom 2.5 bath close to uptown Charlotte,35.178281,-80.8658729,"Charlotte, NC, USA",11,4.9,,158,178,,,15.25%,2,6,3,2,house,Yes,2016,Within an hour,90%,"May 2, 2017",house,,1400,6,,Charlotte,NC
920564,Dilworth/Southend/Uptown Convenient Temp Housing,35.201498,-80.8458,"Dilworth, Charlotte, NC, USA",2,4.5,172,200,,,100,15.25%,3,4,3,1,townhome,Yes,2006,Within a few days,70%,"May 25, 2017",townhome,1,1200,4,building,Charlotte,NC
1032509,Beautiful South End Luxury Mini Apartment,35.2196499,-80.856494,"Wilmore, Charlotte, NC, USA",0,,100,100,,,35,,2,2,1,1,townhome,Yes,2017,Within 12 hours,100%,"June 5, 2017",townhome,1,410,2,,Charlotte,NC
888440,Uptown Bungalow - Historic District,35.233194,-80.866668,"Wesley Heights, Charlotte, NC, USA",6,3.8,133,149,,,125,,3,6,3,3,house,Yes,2016,Within a few hours,90%,"June 9, 2017",house,,2200,6,,Charlotte,NC
1005742,"Luxury 2 Bedroom near Eastover in Elizabeth, less than 2 mi to Uptown w/ Pool",35.20499595,-80.81675782,"Elizabeth, Charlotte, NC, USA",5,4.6,165,165,175,,85,15.25%,2,6,2,1,condo,Yes,2014,Within a day,100%,"June 7, 2017",condo,2,800,6,building,Charlotte,NC
599296,"Luxe Condo in Best Neighborhood-Walk to Parks, Restaurants, Shops and Streetcar",35.207137,-80.828074,"Cherry, Charlotte, NC, USA",10,4.9,235,,,,,,2,6,2,1,condo,Yes,2011,Within an hour,,"June 9, 2017",condo,1,1000,6,building,Charlotte,NC
4337332ha,Professional Ballantyne location 100% newly remodeled - everything new,35.04922,-80.873199,"Ballantyne, Charlotte, NC, USA",8,4.9,171,200,250,,60,15.2%,4,10,3,2,house,Yes,2016,Within a day,100%,"June 2, 2017",house,,2000,10,,Charlotte,NC
751439,6000+sf Luxury Estate Home 6BR 4.5BA 1.25 acres and pool Providence & 51 Area,,,"Piper Glen Estates, Charlotte, NC, USA",10,4.8,499,499,550,,,15.25%,1,15,6,3,house,Yes,2015,Within an hour,100%,"June 9, 2017",house,,6000,,,Charlotte,NC
977485,"Make one of Charlotte's most prestigious neighborhoods, Myers Park, your home",35.172634,-80.840963,"Barclay Downs, Charlotte, NC, USA",9,,139,129,159,,75,15.25%,6,4,1,1,condo,Yes,2016,Within an hour,100%,"June 5, 2017",condo,1,770,4,building,Charlotte,NC
813369,"Luxurious Townhouse, Close To Uptown in a Lively & Safe Neighborhood!",35.208459,-80.8583867,"Dilworth, Charlotte, NC, USA",8,4.8,119,119,139,,75,15.25%,2,5,2,2,townhome,Yes,2016,Within an hour,90%,"June 9, 2017",townhome,,1100,5,building,Charlotte,NC
4437876ha,Town Home Away from Home,,,"Commonwealth Park, Charlotte, NC, USA",2,,100,95,89,,55,8.0%,5,2,2,1,townhome,Yes,2016,Within 12 hours,100%,"June 7, 2017",townhome,1,900,2,building,Charlotte,NC
4163506ha,Beautifully furnished home next to lake & park -  safe and convenient location,35.075656,-80.895508,"Pineville, NC, USA",0,,133,149,,,120,,3,6,3,2,house,No,2016,Within a few hours,90%,"June 9, 2017",house,,2000,6,,Charlotte,NC
881341,"Simply Red, steps to the Music Factory and Uptown",35.240201,-80.839804,"Fourth Ward, Charlotte, NC, USA",22,4.9,107,100,125,,,15.25%,,4,2,1,house,Yes,2016,Within an hour,100%,"June 7, 2017",house,,1000,4,,Charlotte,NC
605499,family vacation or events (wedding) Waterfront Lake wylie home - pool-hot tub,35.151468,-81.002346,"Dixie - Berryhill, Belmont, NC, USA",20,3.7,600,600,,,,,4,20,7,5,house,Yes,2014,Within a few days,80%,"June 8, 2017",house,,5750,20,,Charlotte,NC
766503,Spacious 3 Bedroom 2.5 Bath Home. Located In Walking Distance To Uptown!,35.233893,-80.866068,"Wesley Heights, Charlotte, NC, USA",8,4.8,187,149,299,,,15.25%,2,6,3,3,bungalow,No,2015,Within a day,100%,"May 30, 2017",bungalow,,,6,,Charlotte,NC
1008841,"Cute and spacious single family home, pet friendly",35.228716,-80.685338,"Charlotte, NC, USA",2,,147,185,195,,60,,3,6,3,2,house,Yes,2017,Within an hour,100%,"June 6, 2017",house,,1812,,,Charlotte,NC
947084,Beautiful Fully Custom Renovated 7 Bedroom Downtown Bungalow,35.216437,-80.808117,"Commonwealth Park, Charlotte, NC, USA",10,4.6,564,425,725,,,,2,14,7,4,house,No,2016,Within an hour,100%,"June 8, 2017",house,,,,,Charlotte,NC
4052444ha,Furnished Condo in Uptown / Downtown Charlotte Fourth Ward with Balcony and View,35.2335517,-80.83711756,"Fourth Ward, Charlotte, NC, USA",0,,120,95,,,100,,3,2,1,1,condo,Yes,2015,Within 12 hours,100%,"May 29, 2017",condo,8,700,2,building,Charlotte,NC
4462431ha,"Cozy, Well-Decorated Home in Quiet University Area",35.296725,-80.680626,"Charlotte, NC, USA",0,,162,139,169,,70,8.25%,,5,2,2,house,Yes,2017,Within a day,90%,"June 8, 2017",house,,2880,,,Charlotte,NC
4245329ha,Luxury Condo In Heart Of Charlotte!,,,"First Ward, Charlotte, NC, USA",16,4.8,149,72,169,,55,15.25%,1,4,1,1,condo,Yes,2016,Within an hour,100%,"June 7, 2017",condo,1,500,4,building,Charlotte,NC
4563363ha,Beautiful home on quiet street 5 MIN WALK to South Park Restaurants & Shop,35.145759,-80.835016,"Beverly Woods, Charlotte, NC, USA",1,,132,129,149,,80,7.25%,1,6,3,1,house,Yes,2017,Within 12 hours,100%,"June 9, 2017",house,,1500,,,Charlotte,NC
4310894ha,Amazing View In The Heart Of Downtown Charlotte,,,"Fourth Ward, Charlotte, NC, USA",8,,155,149,169,,55,15.25%,,4,1,1,condo,Yes,2016,Within a few hours,100%,"June 7, 2017",condo,,800,4,building,Charlotte,NC
1065757,Spacious Condo In Wesley Heights,,,"Wesley Heights, Charlotte, NC, USA",0,,106,115,,,60,,,4,1,1,condo,No,2017,,,"May 12, 2017",condo,,,,,Charlotte,NC
823974,Beautiful Carriage Suite In South Charlotte,35.017717,-80.824038,"Provincetowne, Charlotte, NC, USA",3,4.3,117,130,,,70,15.25%,3,2,1,1,studio,No,2016,Within a day,80%,"June 3, 2017",studio,,,2,,Charlotte,NC
961027,1 Bed 1 Bath Condo in the heart of UNCC and NASCAR,,,"Charlotte, NC, USA",2,,69,62,,,25,15.25%,3,2,1,1,apartment,Yes,2016,Within a few hours,100%,"April 4, 2017",apartment,1,330,2,building,Charlotte,NC
402566,"Stunning Resort Style Home, with Very Private Pool, Spa & Gardens",35.33356857,-80.78216553,"Prosperity Church Road, Charlotte, NC, USA",5,4.6,286,,,,,,7,8,4,3,house,Yes,2012,Within a day,100%,"June 8, 2017",house,,3000,8,,Charlotte,NC
4475452ha,Cozy Country Cottage Near to Charlotte But Feeling Far From It,,,"Weddington, NC, USA",3,,314,200,,,50,6.75%,3,6,3,2,house,Yes,2017,Within 12 hours,100%,"June 6, 2017",house,,,,,Charlotte,NC
4434072ha,Away@home comfort 18 miles to CLT,35.013182,-80.951048,"Fort Mill, SC, USA",2,,108,125,,,,,3,6,2,2,house,No,2017,Within an hour,100%,"June 9, 2017",house,,,,,Charlotte,NC
974694,Elegant Uptown Condo with Fantastic View,,,"Fourth Ward, Charlotte, NC, USA",2,3.5,142,121,127,,100,,1,2,1,1,condo,No,2016,Within an hour,100%,"June 9, 2017",condo,,,,,Charlotte,NC
4445662ha,"Quiet Country Setting with Easy, Close Access to Metro Charlotte",,,"Weddington, NC, USA",3,4.7,150,150,,,,6.75%,3,8,3,2,house,Yes,2017,Within 12 hours,100%,"June 7, 2017",house,,,,,Charlotte,NC
314079,"Beautiful Executive Home, Concord, Sleeps 6",35.37889099,-80.68622589,"Concord, NC, USA",20,,166,195,,,100,,3,6,3,2,house,Yes,2010,Within a day,90%,"June 2, 2017",house,,,6,,Charlotte,NC
896995,"Updated comfortable home, great Charlotte location",35.1710489,-80.871002,"Madison Park, Charlotte, NC, USA",0,,120,120,,,,14.25%,2,6,4,2,house,Yes,2016,Within a few hours,80%,"February 17, 2017",house,,1783,6,,Charlotte,NC
844354,"Lake/Treehouse/dock, big house, big driveway - arcade machine 4 kids",35.2087549,-80.649985,"Mint Hill, NC, USA",5,4.6,200,225,275,,,15.2%,4,8,4,2,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,2400,8,,Charlotte,NC
951059,Your Home Away From Home,,,"Beverly Woods, Charlotte, NC, USA",11,4.9,539,250,295,,,,2,6,3,2,house,Yes,2016,Within 12 hours,90%,"June 6, 2017",house,,2000,6,,Charlotte,NC
903710,Vibrant Modern Townhouse In Historic Area - Uptown,35.2337976,-80.8671516,"Wesley Heights, Charlotte, NC, USA",2,,107,129,149,,120,,3,4,2,3,townhome,No,2016,Within an hour,100%,"June 9, 2017",townhome,,,4,,Charlotte,NC
889061,Charlotte Luxury Home near Uptown,35.1980799,-80.8411006,"Freedom Park, Charlotte, NC, USA",7,,,300,,,160,,3,8,4,4,house,Yes,2016,Within a few days,90%,"May 14, 2017",house,,,8,,Charlotte,NC
791838,Beautiful Updated Home In Plaza Midwood Neighborhood,35.220891,-80.798605,"Plaza Midwood, Charlotte, NC, USA",0,,253,235,,,,15.0%,2,6,3,1,house,Yes,2014,Within a few hours,100%,"June 1, 2017",house,,1300,6,,Charlotte,NC
241492,Beautiful Home Near Uptown and South Park Mall,,,"Oakhurst, Charlotte, NC, USA",6,4.8,133,94,,,150,,1,10,3,2,house,Yes,2007,Within an hour,100%,"May 4, 2017",house,,,10,,Charlotte,NC
7064928ha,Private home on beautiful Mountain Island Lake in Charlotte,35.342383,-80.954258,"Mountain Island, Charlotte, NC, USA",2,,293,450,,,120,,2,9,4,2,house,Yes,2006,Within a few days,10%,"June 9, 2017",house,,,,,Charlotte,NC
4171144ha,"The ""Treehouse"" 5 acres on dead-end street, private with lots of PARKING!!!",35.2087549,-80.649985,"Mint Hill, NC, USA",4,4.5,200,225,275,,,15.25%,4,10,4,2,house,Yes,2016,Within a few hours,100%,"April 29, 2017",house,,2400,10,,Charlotte,NC
936299,Uptown Craftsman Home - Historic area,,,"Wesley Heights, Charlotte, NC, USA",2,2.5,133,149,169,,125,,3,6,3,2,house,No,2016,Within a few hours,100%,"June 9, 2017",house,,,,,Charlotte,NC
4469349ha,"Big lake house in Belmont, NC (boat rental option)",,,"Belmont, NC, USA",1,,408,375,,,150,,2,10,4,3,house,Yes,2017,Within a few hours,100%,"June 9, 2017",house,,,,,Charlotte,NC
917591,Charlotte Collins Park Area House,,,"Charlotte, NC, USA",7,4.3,187,185,,,45,8.4%,2,4,3,2,house,No,2016,Within 12 hours,100%,"June 7, 2017",house,,,,,Charlotte,NC
194368ha,Beautifully furnished in quiet neighborhood located in southeast Charlotte.,35.051173,-80.808436,"Provincetowne, Charlotte, NC, USA",11,,214,225,,,150,,3,6,3,2,townhome,Yes,2010,Within a few days,80%,"June 1, 2017",townhome,,1660,6,,Charlotte,NC
980948,Cozy Cottage On Lake Wylie,,,"Dixie - Berryhill, Belmont, NC, USA",2,,260,200,,,25,,3,6,2,1,cabin,Yes,2016,Within a few days,60%,"June 2, 2017",cabin,,900,6,,Charlotte,NC
829549,Walk To Uptown- Charming Renovated Cottage In Great Location With Skyline Views!,35.2411978,-80.85495,"Biddleville, Charlotte, NC, USA",5,4.8,166,149,249,,50,15.25%,2,6,3,2,house,No,2015,Within 12 hours,90%,"May 9, 2017",house,,,6,,Charlotte,NC
904433,Beautiful Loft in Uptown Charlotte with City Views!!!,35.236001,-80.841075,"Fourth Ward, Charlotte, NC, USA",2,,,65,,,,15.25%,2,3,Studio,1,condo,Yes,2016,Within a few hours,100%,"February 1, 2017",condo,2,500,3,,Charlotte,NC
491324,Executive Corporate Apartment in Charlotte 1 Mile from Uptown- Private and Quiet,35.205228,-80.827322,"Myers Park, Charlotte, NC, USA",3,,343,,,,,,14,6,2,2,apartment,Yes,2011,Within an hour,,"June 8, 2017",apartment,2,1300,6,,Charlotte,NC
4315697ha,"Remodeled, Clean Ranch Home in Great Location",,,"Madison Park, Charlotte, NC, USA",1,,199,149,,,90,16.25%,3,8,3,1,house,Yes,2016,Within a day,100%,"June 9, 2017",house,,1256,8,,Charlotte,NC
959756,"Ballantyne- Beautiful, newer, clean house in prime location",35.04922,-80.873199,"Ballantyne, Charlotte, NC, USA",1,,171,219,269,,60,15.2%,4,10,3,2,house,Yes,2016,Within an hour,100%,"April 29, 2017",house,,1900,10,,Charlotte,NC
1030926,"Walk to PGA event, large bedrooms, quiet park like setting",,,"Charlotte, NC, USA",6,,90,90,,,85,,3,8,2,1,townhome,Yes,2015,Within an hour,100%,"May 22, 2017",townhome,1,1400,8,building,Charlotte,NC
965649,Perfect for the 2017 PGA Tournament less than 2 miles away,35.1053039,-80.853341,"Cameron Wood, Charlotte, NC, USA",2,,327,275,,,125,15.25%,2,8,4,2,house,Yes,2016,Within a day,100%,"May 30, 2017",house,,2800,8,,Charlotte,NC
151456,Lovely Townhome Near Everything But Not in Everything,35.10865021,-80.97979736,"Brown Road, Charlotte, NC, USA",3,2.7,129,175,195,,150,,3,6,3,2,townhome,Yes,2007,Within an hour,100%,"May 26, 2017",townhome,1,,6,building,Charlotte,NC
1041339,"Hot Tub, Arcade, 5 bd/4bth, Clean & Safe, HUGE",,,"Piper Glen Estates, Charlotte, NC, USA",0,,271,349,374,,50,15.25%,4,12,5,3,house,No,2016,Within an hour,100%,"June 2, 2017",house,,,,,Charlotte,NC
1046255,"2 Bed, 3 bath Townhouse Near UNCC, Charlotte Motor Speedway, Concord Mills Mall",,,"Prosperity Church Road, Charlotte, NC, USA",1,,110,110,,,10,15.25%,,4,2,3,townhome,Yes,2017,Within an hour,100%,"June 1, 2017",townhome,,,,building,Charlotte,NC
4557901ha,Located in Historic South End Charlotte,35.2160363,-80.8538011,"Dilworth, Charlotte, NC, USA",0,,132,175,,,115,7.0%,2,4,Studio,2,apartment,Yes,2017,Within a few hours,90%,"June 7, 2017",apartment,3,,,building,Charlotte,NC
1027659,**sample template below**,,,"Dilworth, Charlotte, NC, USA",1,,86,86,,,,15.25%,2,2,1,1,condo,Yes,2017,Within a day,100%,"June 9, 2017",condo,3,680,2,building,Charlotte,NC
4142392ha,Beautiful 4 Bedroom home,35.017717,-80.824038,"Provincetowne, Charlotte, NC, USA",3,,630,550,,,300,15.25%,4,8,4,4,house,Yes,2016,Within 12 hours,100%,"June 5, 2017",house,,3800,8,,Charlotte,NC
4444929ha,"HUGE, CLEAN, NEWER HOUSE- MINUTES FROM CAROWINDS",35.102288,-80.959618,"Charlotte, NC, USA",2,4.5,299,290,325,,50,15.25%,4,10,5,3,house,Yes,2016,Within a few hours,100%,"May 31, 2017",house,,4500,10,,Charlotte,NC
4562196ha,The Hilltop Porch House,,,"Charlotte, NC, USA",0,,320,310,350,,100,7.25%,1,12,5,3,house,No,2015,Within an hour,100%,"June 9, 2017",house,,,,,Charlotte,NC
368526ha,Upscale Townhouse Close to Downtown & Motor Speedway,35.19294,-80.700817,"Charlotte, NC, USA",13,4.8,121,150,,,,15.25%,3,6,3,2,townhome,Yes,2008,Within a few hours,100%,"June 8, 2017",townhome,,1500,6,,Charlotte,NC
4220426ha,Contemporary Open Loft - Awesome Neighborhood(s)!,35.20999226,-80.81394366,"Elizabeth, Charlotte, NC, USA",0,,119,120,,,,15.25%,2,4,2,1,condo,Yes,2017,Within a few days,100%,"June 4, 2017",condo,3,1432,4,building,Charlotte,NC
4496708ha,"Hot Tub, Arcade, 5 bd/4bth, Clean & Safe, HUGE",35.074519,-80.790484,"Piper Glen Estates, Charlotte, NC, USA",1,,271,349,375,,50,15.25%,3,12,5,3,house,No,2016,Within 12 hours,90%,"May 30, 2017",house,,,,,Charlotte,NC
1056004,High Timbers Home near Southeast Charlotte & Matthews area,,,"Sardis Forest, Charlotte, NC, USA",0,,150,150,,,100,13.5%,4,7,3,2,house,Yes,2017,Within a few hours,100%,"June 3, 2017",house,,2300,,,Charlotte,NC
588181,Beautiful Lakefront House on Lake Wylie in Charlotte,35.169097,-80.995928,"Dixie - Berryhill, Belmont, NC, USA",1,,271,300,,,,,4,6,3,3,house,Yes,2014,Within a few days,30%,"January 29, 2017",house,,3600,6,,Charlotte,NC
1021078,1 Bd/1 Ba Condo In South End/dilworth-- Excellent Location!,35.2036411,-80.8596139,"Dilworth, Charlotte, NC, USA",0,,83,110,,,100,7.25%,3,4,1,1,condo,Yes,2017,Within a few days,90%,"May 22, 2017",condo,2,700,4,,Charlotte,NC
947392,Luxurty Resort Entertainment Home close to Quail Hollow PGA Tournamet,35.121797,-80.811033,"Charlotte, NC, USA",0,,,1,,,350,,4,10,4,7,house,Yes,2016,Within a day,80%,"June 9, 2017",house,,6400,10,,Charlotte,NC
997512,Spacious 5BR/ 3.5BA South Charlotte Home,,,"Charlotte, NC, USA",1,,508,490,,,115,7.25%,2,10,5,3,house,Yes,2017,Within an hour,100%,"June 9, 2017",house,,3000,10,,Charlotte,NC
957821,Near Panthers Stadium /Center City,,,"Wesley Heights, Charlotte, NC, USA",1,,175,175,,,125,15.25%,2,4,1,1,apartment,Yes,2014,Within 12 hours,80%,"May 31, 2017",apartment,,,4,,Charlotte,NC
