listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
4146987ha,"Silverado Trail Vacation House: Stroll To Dining, Nightlife, Wine Tasting & more",,,"Alta Heights, Napa, CA, USA",25,4.9,295,295,,,150,12.0%,2,4,2,1,house,Yes,2007,Within a few hours,100%,"June 5, 2017",house,,1000,,,Napa
151803,Casa Alta with Hot Tub ~ OPEN 1 NIGHT SATURDAY 6/3 NO CLEANING FEE!!!!!,38.3032341,-122.27362061,"Alta Heights, Napa, CA, USA",80,4.8,295,,,,125,12.0%,2,6,3,2,house,Yes,2006,Within a day,100%,"June 6, 2017",house,,1260,6,,Napa
108750,Spanish Bungalow with Hot Tub ~ Close to downtown!,38.30225754,-122.29486084,"Napa, CA, USA",56,4.8,225,,,,125,12.0%,2,6,2,1,house,Yes,2006,Within a day,100%,"June 6, 2017",house,,800,6,,Napa
149091,"Napa Vacation Bungalow Stroll to Dining, Nightlife, Wine Tasting, theater & more",,,"Napa, CA, USA",50,,495,495,,,200,12.0%,2,8,3,2,bungalow,Yes,2007,Within a few hours,100%,"May 31, 2017",bungalow,,,8,,Napa
133751ha,3 Bedroom /3 Bath w/ Pool  on 2 Acres. Midway between Napa and Yountville.,38.316589,-122.332414,"Browns Valley, Napa, CA, USA",73,4.8,695,695,695,,250,12.0%,2,8,3,3,house,Yes,2006,Within 12 hours,100%,"June 2, 2017",house,,2400,8,,Napa
4284136ha,Unwind at RiverPointe Napa Valley,38.3109557,-122.2787835,"Napa, CA, USA",6,4.8,125,125,195,,,,3,4,1,1,cottage,Yes,2016,Within a day,90%,"June 6, 2017",cottage,,400,4,,Napa
4211095ha,"Mi Casa Su Casa, Napa Valley Vacation Rental",38.332125,-122.313908,"Napa, CA, USA",32,4.9,320,320,,,40,20.0%,2,4,2,2,house,Yes,2016,Within a few hours,90%,"June 5, 2017",house,,,4,,Napa
113823,The Napa Art House - Old Town Napa,38.29314804,-122.29782867,"Napa, CA, USA",62,4.8,550,550,,,120,12.0%,3,8,3,2,house,Yes,2007,Within an hour,100%,"June 6, 2017",house,,2000,,,Napa
157437ha,Finest Victorian Retreat In the Heart of Downtown Napa - License #VR09-0045,38.297605,-122.296261,"Napa, CA, USA",59,4.5,300,300,350,,,12.0%,2,4,2,1,house,Yes,2005,Within an hour,100%,"June 6, 2017",house,,1400,4,,Napa
4210985ha,Paradise Resort on Paradise Drive,38.3376386,-122.3126328,"Napa, CA, USA",29,,420,380,,,45,20.0%,2,4,2,2,house,Yes,2016,Within 12 hours,100%,"June 6, 2017",house,,1900,4,,Napa
928839,Just Listed! Napa furnished vacation rental house,,,"Napa, CA, USA",0,,150,150,,,150,,30,6,3,2,house,Yes,2016,Within a few days,50%,"June 1, 2017",house,,2106,6,,Napa
432175,"Silverado Prime Location, Lovely Condo!",38.34745883,-122.26609283,"Silverado Resort, Napa, CA, USA",53,4.7,375,,,,125,12.07%,2,6,2,2,condo,Yes,2012,Within 12 hours,100%,"June 5, 2017",condo,1,,,,Napa
751934,"🌻$275 ON ANY OPEN NIGHTS IN JUNE ! hot tub, BBQ, next to wineries",38.31157,-122.3094112,"Browns Valley, Napa, CA, USA",18,4.6,550,249,,,,12.0%,,8,3,2,house,Yes,2010,Within a few hours,100%,"June 1, 2017",house,,2000,8,,Napa
132828,Napa Valley Getaway with Spa & Gazebo (City of Napa Permitted Vacation Rental),38.30184555,-122.29469299,"Napa, CA, USA",105,4.8,363,300,400,,,12.0%,2,6,3,2,house,Yes,2007,Within 12 hours,100%,"June 6, 2017",house,,1200,6,,Napa
177139,Stoddard House ~ Walk to Downtown Napa ~ Beautiful Gardens,38.2983284,-122.29787445,"Napa, CA, USA",26,4.8,308,295,345,,125,12.0%,2,4,2,1,house,Yes,2008,Within a few hours,90%,"June 6, 2017",house,,1900,4,,Napa
185515ha,Stoddard House ~ Walk to Downtown Napa ~ Beautiful Gardens,38.29802022,-122.29791641,"Napa, CA, USA",26,4.8,305,295,345,,,12.0%,2,4,2,1,house,Yes,2008,Within a few hours,90%,"June 6, 2017",house,,2500,4,,Napa
611999,"Downtown Napa Cottage for 1 Person, Short Term Lease Corporate/Nurses/Relocation",,,"Napa, CA, USA",44,4.8,68,70,,,89,,30,1,1,1,apartment,Yes,2014,Within a few hours,100%,"May 23, 2017",apartment,,,,house,Napa
563437,Silverado Resort 1 Bedroom Guest Suite With Mountain Views,38.3487278,-122.2657807,"Silverado Resort, Napa, CA, USA",37,4.7,283,225,275,,,14.07%,2,3,1,1,condo,Yes,2014,Within a few hours,100%,"June 6, 2017",condo,2,676,3,,Napa
174511ha,"Free Night Special Pay for 2, 3rd is Free June-Sept. New Bookings Only",38.329922,-122.338273,"Napa, CA, USA",102,4.9,595,595,,,250,12.0%,2,10,4,3,house,Yes,2006,Within a few hours,100%,"June 6, 2017",house,,2300,10,,Napa
879227,Downtown Napa-Walk to Everything Unit A,38.294917,-122.283626,"Napa, CA, USA",16,4.9,299,299,359,,125,12.0%,2,4,2,2,condo,Yes,2007,Within a few hours,100%,"June 6, 2017",condo,1,1100,4,,Napa
744264,New Low Rates: Single Story Corner Quiet One Bedroom with Private Patio,38.34693838,-122.26542879,"Silverado Resort, Napa, CA, USA",28,4.6,263,200,250,,,,2,2,1,1,condo,Yes,2015,Within a few hours,90%,"June 5, 2017",condo,1,624,2,building,Napa
825192,Lovely home in Old Town 1.5 blocks to French Laundry & Downtown!,38.405665,-122.3645542,"Yountville, CA, USA",3,,175,175,,,225,,30,4,3,2,house,Yes,2016,Within an hour,100%,"May 16, 2017",house,,1300,4,,Napa
