listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
148347,Wow! Golfer's Delight! - Myrtle Beach - Burning Ridge Golf Course,,,"Conway, SC, USA",2,,136,150,,,150,,6,5,3,2,townhome,Yes,2007,Within 2 days,80%,"March 8, 2017",townhome,,,5,,Conway
823942,"Exclusive Estate On Prestine Waccamaw River Near Myrtle Beach, SC",33.824845,-78.909611,"Conway, SC, USA",3,,305,295,,,,,3,8,3,2,house,Yes,2016,Within a few hours,100%,"June 6, 2017",house,,3800,8,,Conway
3994324ha,River Serenity With Close Proximity To Beaches,33.8509368,-78.9763131,"Conway, SC, USA",6,4.8,159,150,,,85,12.0%,2,6,3,2,house,Yes,2011,Within a day,90%,"June 5, 2017",house,,2000,6,,Conway
4208049ha,Nestled In  Quiet Residential Area. Close To Downtown Conway And Myrtle Beach,33.8105819,-79.005914,"Conway, SC, USA",1,,129,150,,,,,3,8,3,1,house,No,2014,Within a few hours,100%,"June 7, 2017",house,,,8,,Conway
579110,Enjoy The Scenic Waccamaw River From Your Dock And Porches!,33.843961,-78.9753269,"Conway, SC, USA",13,,171,185,,,90,11.0%,3,10,3,3,house,Yes,2014,Within a few hours,100%,"June 6, 2017",house,,2300,10,,Conway
455709,Waterway & Golf Course View! Shuttle to Beach*!  LINENS INCLUDED,33.79564343,-78.77066374,"North Myrtle Beach, SC, USA",64,4.9,75,69,,,,12.0%,3,6,2,2,condo,Yes,2013,Within an hour,100%,"June 7, 2017",condo,3,1050,,building,Conway
826845,"Enjoy the oceanfront balcony, bedroom, and pool.",33.5950739,-78.981547,"Surfside Beach, SC, USA",13,4.8,79,,,,,12.0%,7,6,2,2,condo,Yes,2012,Within 12 hours,100%,"June 6, 2017",condo,1,1060,6,building,Conway
560164,Ocean View Condo with Balcony! 1st Row from the Beach.,33.662957,-78.914391,"Myrtle Beach, SC, USA",38,4.6,65,70,,,,13.0%,3,6,1,1,condo,Yes,2014,Within an hour,100%,"June 6, 2017",condo,2,500,6,building,Conway
3680533ha,"Early Check in 12pm!  For remaining dates 2017. $ Dollar view, parking attched.",33.66892128,-78.905981,"Myrtle Beach, SC, USA",21,4.7,336,109,,,,13.0%,4,10,3,3,condo,Yes,2014,Within a few hours,90%,"June 6, 2017",condo,11,1400,10,building,Conway
95788,2BR Myrtle Beach Condo,33.77921677,-78.78562164,"Myrtle Beach, SC, USA",34,4.8,100,,,,,12.0%,3,6,2,1,condo,Yes,2006,Within a few days,100%,"June 7, 2017",condo,3,,6,building,Conway
274854,Urban Contemporary Myrtle Beach Condo in Barefoot Resort,33.79683685,-78.7768631,"North Myrtle Beach, SC, USA",33,,145,150,,,,,3,6,2,2,condo,Yes,2009,Within a few hours,100%,"June 2, 2017",condo,,1100,6,,Conway
404560,"LAST MINUTE RATE , Direct Oceanfront 4BR/3BA, Sleep 16, Corner, Central location",33.66924286,-78.90476227,"Myrtle Beach, SC, USA",69,4.9,156,,,,155,12.0%,7,16,4,3,condo,Yes,2007,Within an hour,100%,"June 6, 2017",condo,12,1800,16,building,Conway
614748,Executive Suite Condominium - Home Of The Famous Ocean Annie's Beach Bar,33.759933,-78.7897327,"Myrtle Beach, SC, USA",29,4.8,89,149,,,,,3,8,2,2,condo,Yes,2014,Within a few hours,100%,"June 4, 2017",condo,16,1200,8,building,Conway
929524,"On the ""Half Shell"", Adorable Beach Cottage, Steps to the Ocean, Pets Welcome!",33.5986013,-78.9808534,"Surfside Beach, SC, USA",10,4.7,130,120,,,85,11.0%,2,8,2,1,house,Yes,2012,Within an hour,100%,"June 5, 2017",house,,,,,Conway
500395,Bliss Ocean Front Studio,33.6294123,-78.9508465,"Myrtle Beach, SC, USA",28,4.8,48,,,,50,,3,6,Studio,1,condo,Yes,2013,Within a few hours,100%,"June 4, 2017",condo,4,400,6,,Conway
470229,"2BR/2Bth Condo, Internet, Pool, Vaulted Ceilings, 42'Flat TV",33.742458,-78.854229,"Myrtle Beach, SC, USA",14,4.5,129,130,,,50,,3,6,2,2,condo,Yes,2013,Within a few days,90%,"June 5, 2017",condo,4,,6,,Conway
606771,Family Friendly 3 bedroom/2 bath 1st Floor Condo,33.616253,-79.003675,"Surfside Beach, SC, USA",20,4.7,121,,,,,11.0%,6,8,3,2,condo,Yes,2014,Within a few hours,100%,"June 7, 2017",condo,1,1200,,building,Conway
129336,"Beach House: 2 Kitchens, Golf Cart, Pet-friendly, FREE Linens, Towels & WIFI",33.5919047,-78.9878129,"Surfside Beach, SC, USA",77,,114,125,,,,,5,9,3,3,house,Yes,2007,Within an hour,100%,"June 7, 2017",house,,,9,,Conway
146447ha,"HURRY May 27-June 3rd Available -In & Outdoor Pool-Lazy River~Kiddy Pool,Hot Tub",33.6699022,-78.9055566,"Myrtle Beach, SC, USA",53,4.9,213,250,265,,105,13.0%,2,8,3,3,condo,Yes,2006,Within a few hours,100%,"June 6, 2017",condo,6,1300,8,building,Conway
