listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
176299ha,"Luxury 5 BR Wine Country Villa w/ Pool,  Spa, Gardens, Views, City Lights!!",38.489253,-122.6982544,"Riebli-Wallace Neighborhood Group, Santa Rosa, CA, USA",48,4.9,,1,1,,,12.0%,,10,5,4,villa,Yes,2007,Within a day,90%,"June 7, 2017",villa,,4400,10,,Santa Rosa
729191,"Vineyard House-Private, Hot Tub, Bocce. Near Healdsburg,   SUMMER & FALL RATES!!",,,"Fulton, CA, USA",17,4.9,629,699,,,,12.0%,2,8,4,2,estate,Yes,2015,Within an hour,100%,"June 6, 2017",estate,,2800,,,Santa Rosa
855420,!!!Wine Country Cottage with Pool at the Heart of Sonoma County!!!,38.3882,-122.690697,"Santa Rosa, CA, USA",8,,195,195,,,100,12.0%,2,2,1,1,cottage,Yes,2016,Within an hour,100%,"June 6, 2017",cottage,,600,2,,Santa Rosa
308345,Lovely Sonoma County Home- Pool,,,"Memorial Hospital Neighborhood, Santa Rosa, CA, USA",46,4.9,425,425,,,,12.0%,2,6,3,3,house,Yes,2010,Within a few hours,90%,"June 6, 2017",house,,,6,,Santa Rosa
392099,Over 100 Five star Reviews- Central to Wineries!!,38.45769882,-122.66744232,"Santa Rosa, CA, USA",120,,480,475,495,,250,12.0%,3,8,4,2,estate,Yes,2011,Within an hour,100%,"May 17, 2017",estate,,3200,8,,Santa Rosa
365544,Winchmore House -  Charming Wine Country Home,,,"Memorial Hospital Neighborhood, Santa Rosa, CA, USA",42,,425,425,,,150,12.0%,2,8,4,3,house,Yes,2010,Within 12 hours,90%,"June 5, 2017",house,,,8,,Santa Rosa
759574,Festive Cottage In Downtown Santa Rosa,38.437135,-122.710212,"Burbank Gardens Neighborhood Association, Santa Rosa, CA, USA",19,4.9,143,135,175,,,12.0%,2,6,2,1,cottage,Yes,2015,Within 12 hours,100%,"May 30, 2017",cottage,,875,6,,Santa Rosa
655746,"Location, Location, Location! Heart of Sonoma Wine Country & Golfing",38.435024,-122.595556,"Santa Rosa, CA, USA",9,,200,,,,150,,7,4,2,2,house,Yes,2014,Within 2 days,90%,"May 28, 2017",house,,1200,4,,Santa Rosa
3596299ha,Newly Renovated Wine Country Cottage On Private 20 Acre Ranch,38.4329132,-122.5722335,"Kenwood, CA, USA",50,,175,175,,,100,12.0%,2,2,1,1,cottage,Yes,2011,Within a few hours,100%,"June 4, 2017",cottage,,800,,,Santa Rosa
619717,Sonoma Wine Country Getaway,38.43935,-122.650991,"Santa Rosa, CA, USA",45,4.9,250,250,,,,12.0%,2,6,3,3,house,Yes,2014,Within an hour,100%,"June 6, 2017",house,,2200,6,,Santa Rosa
989332,Thorngate Cottage...In the heart of the wine country!,38.376326,-122.686423,"Santa Rosa, CA, USA",8,,280,280,,,100,12.0%,,6,2,3,cottage,Yes,2017,Within a few hours,100%,"June 7, 2017",cottage,,,,,Santa Rosa
572902,Charming Sonoma County Vacation Rental,38.3992286,-122.828713,"Sebastopol, CA, USA",81,,214,199,,,,,2,6,3,2,house,Yes,2014,Within an hour,100%,"June 6, 2017",house,,,,,Santa Rosa
475371,"Beautiful, Historic Guest Ranch with Modern Amenities",38.36625,-122.572297,"Santa Rosa, CA, USA",17,4.9,742,750,,,,12.0%,3,8,3,2,cottage,Yes,2013,Within a few hours,100%,"June 6, 2017",cottage,,1800,8,,Santa Rosa
3918121ha,"Wine Country with Views! Secluded, Yet Incredibly Convenient to Everything",,,"Santa Rosa, CA, USA",31,,420,265,305,,185,12.0%,2,8,3,1,house,Yes,2015,Within a few hours,100%,"June 1, 2017",house,,1600,8,,Santa Rosa
153093,Amazing Turn-of-Century Stable Remodeled Lodge 13 min to Healdsburg,38.50483704,-122.74466705,"Santa Rosa, CA, USA",19,4.9,,1,,,350,12.0%,2,15,8,5,lodge,Yes,2007,Within a few days,100%,"June 4, 2017",lodge,,5000,15,,Santa Rosa
505089,Grand Estate In Wine Country!,38.366983,-122.651245,"Santa Rosa, CA, USA",33,,,1,,,75,12.0%,3,12,5,4,chateau / country house,Yes,2013,Within 12 hours,100%,"June 5, 2017",chateau / country house,,4250,12,,Santa Rosa
967621,Private Beautiful and Serene Wine Country Estate,,,"Kenwood, CA, USA",5,,,1,1,,350,12.0%,3,10,4,5,estate,Yes,2011,Within an hour,100%,"June 7, 2017",estate,,5300,10,,Santa Rosa
393680ha,Spectacular Views in Sonoma Wine Country,38.481871,-122.609328,"Santa Rosa, CA, USA",76,,120,120,,,75,,2,2,1,1,house,Yes,2011,Within a few hours,90%,"June 1, 2017",house,,1000,2,,Santa Rosa
552094,Russian River Valley Wine Country right outside of your door!,38.4857419,-122.7945732,"Santa Rosa, CA, USA",56,,245,245,295,,,12.0%,2,4,2,1,cottage,Yes,2014,Within a few hours,100%,"June 5, 2017",cottage,,840,4,,Santa Rosa
964548,Little Yellow- Entire House for 1 or 2,,,"Junior College Neighborhood Association, Santa Rosa, CA, USA",3,4.7,150,155,,,75,,2,2,1,1,house,Yes,2016,Within a few days,60%,"June 6, 2017",house,,,2,,Santa Rosa
830805,"Stunning Views & Prime Sonoma Co. Location Near Wineries, Healdsburg & Napa Vly",38.505019,-122.739376,"Santa Rosa, CA, USA",13,,336,349,399,,250,12.0%,3,8,3,2,house,No,2016,Within a day,100%,"June 5, 2017",house,,2549,8,,Santa Rosa
661707,Stunning Villa in the Heart of Sonoma County,38.440727,-122.79902,"Santa Rosa, CA, USA",6,,,,,,,,2,12,4,5,apartment,Yes,2005,Within a few hours,,"June 5, 2017",apartment,,6000,12,,Santa Rosa
408045,"Wine Country Vacation Rental, Santa Rosa Ca",38.48183441,-122.67780304,"Scenic Brush Creek, Santa Rosa, CA, USA",21,4.7,364,395,,,200,12.0%,2,12,3,3,house,Yes,2012,Within 2 days,80%,"June 3, 2017",house,,,12,,Santa Rosa
640012,"Italian Country Seculsion in heart Santa Rosa, sleeps 2",38.4525,-122.689825,"Montgomery Village, Santa Rosa, CA, USA",11,,159,159,,,60,12.0%,2,3,1,1,house,Yes,2009,Within 12 hours,100%,"June 6, 2017",house,,500,3,,Santa Rosa
