listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
4144653ha,Wedding Venue Accommodations/Hill Country Getaway,30.12718852,-98.09278451,"Dripping Springs, TX, USA",13,4.9,333,375,,,,13.0%,1,9,4,2,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,1500,9,,Austin,TX
720425,"Lakefront condo w/ lake views, shared pool, hot tub & more - nearby beach access",30.43997,-98.021404,"Highland Lake Estates, Lago Vista, TX, USA",32,4.3,142,,,,,,1,6,2,2,condo,Yes,2001,Within an hour,,"June 9, 2017",condo,,,6,,Austin,TX
4249201ha,"NEW-A little bit country, close to town.  New build, clean and fresh looking.",29.97163383,-97.8881272,"Kyle, TX, USA",8,,121,175,200,,,6.0%,2,6,2,1,townhome,Yes,2016,Within an hour,100%,"June 9, 2017",townhome,1,775,6,house,Austin,TX
3465666ha,"Lake Travis Waterfront Estate w. Pool, Outdoor Bar, Game Room,  Boat Slips",,,"Marshall's Point, Jonestown, TX, USA",7,4.9,,1,,,487,12.0%,2,16,6,7,estate,Yes,2011,Within 12 hours,100%,"June 8, 2017",estate,,8500,16,,Austin,TX
3723926ha,"Breathe Deeply, A Cozy Austin Cabin",30.1380268,-97.8284242,"Manchaca, TX, USA",28,4.8,102,95,130,,,6.0%,,2,1,1,cabin,Yes,2014,Within a few days,80%,"June 5, 2017",cabin,,390,2,,Austin,TX
970413ha,"'Outback Pedernales’ Vacations, Weddings, & Events",30.388759,-98.08899,"Lick Creek Ranch, TX, USA",21,4.1,393,475,500,,,6.0%,2,0,4,3,estate,Yes,2012,Within a few hours,100%,"June 7, 2017",estate,,4500,,,Austin,TX
578775,A Fabulous Big Home on a Beautiful Clear Creek - Perfect for a Getaway,30.373427,-98.088747,"Lick Creek Ranch, TX, USA",38,,525,500,,,,6.0%,2,10,4,3,house,Yes,2005,Within an hour,100%,"June 8, 2017",house,,3000,,,Austin,TX
581778,Hollows Largest 3bed/3bath Villa with Beautiful Lake Travis Views.,30.45236629,-97.93582073,"Northshore On Lake Travis, Jonestown, TX, USA",31,4.9,268,250,275,,,13.0%,2,8,3,3,villa,Yes,2014,Within an hour,100%,"June 9, 2017",villa,,1700,8,,Austin,TX
3962187ha,2-Home Luxury Estate on 11 Acres designer interior,30.057516,-98.042257,"Wimberley, TX, USA",42,,895,895,,,200,12.0%,3,14,5,4,estate,Yes,2015,Within a few hours,100%,"June 9, 2017",estate,,5000,,,Austin,TX
816273,Beautiful Ranch Home in the Hill Country near Lake Travis,30.441866,-97.990154,"Highland Lake Estates, Lago Vista, TX, USA",6,4.7,650,,,,,,2,12,4,3,house,Yes,2012,Within 12 hours,,"June 9, 2017",house,,3600,12,,Austin,TX
