listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
510761,"Volcano/Water View LARGE, almost-new, two-story townhouse with driveway parking",45.5880751,-122.7761899,"St. Johns, Portland, OR, USA",37,4.8,130,,,,100,,3,4,2,2,condo,Yes,2013,Within a few hours,100%,"June 6, 2017",condo,,1400,4,,Concord,SC
3787986ha,Designer Owned House on Vibrant Williams Avenue near Mississippi,45.552934,-122.666421,"Boise, Portland, OR, USA",55,4.9,202,185,,,90,11.5%,3,8,2,1,house,Yes,2014,Within a few hours,100%,"June 5, 2017",house,,1800,8,,Concord,SC
574324,Classic Restored Bungalow in Historic Sellwood,45.466282,-122.6500178,"Sellwood - Moreland, Portland, OR, USA",46,4.8,150,150,,,100,13.3%,3,5,2,2,house,Yes,2014,Within a few hours,100%,"June 8, 2017",house,,1700,5,,Concord,SC
625682,A block from Washington Park and near shops/restaurants NW 23rd Ave. & Downtown,45.520735,-122.699481,"Goose Hollow, Portland, OR, USA",63,4.7,85,85,,,75,13.3%,,2,1,1,apartment,Yes,2014,Within an hour,100%,"June 9, 2017",apartment,1,,2,house,Concord,SC
652634,Quick Access To The Best Of Portland,45.57653456,-122.67302482,"Piedmont, Portland, OR, USA",68,4.8,193,190,200,,,11.5%,1,8,2,2,house,Yes,2013,Within a few hours,100%,"June 9, 2017",house,,1800,8,,Concord,SC
590359,A Beauty in Nob Hill  **check out last minute discounts**,45.531538,-122.701017,"Uptown, Portland, OR, USA",40,4.9,125,115,135,,75,11.0%,3,2,1,1,apartment,Yes,2014,Within 12 hours,90%,"June 9, 2017",apartment,1,600,2,house,Concord,SC
286937ha,"Architect Designed - Peaceful, Quiet & 5 mins to Downtown.",45.50181,-122.767468,"Cedar Hills, Beaverton, OR, USA",35,4.9,185,185,,,100,,3,8,3,2,house,Yes,2010,Within a few hours,90%,"June 6, 2017",house,,1800,8,,Concord,SC
727415,MODA Ctr / N Williams / Emanuel Hospital / Lloyd District / Close to Downtown,45.54273907,-122.665497,"Eliot, Portland, OR, USA",13,4.8,104,125,,,35,13.3%,2,2,1,1,studio,Yes,2015,Within a few hours,100%,"June 8, 2017",studio,1,500,2,house,Concord,SC
713815,Cottage like gem in NW Portland,45.53419774,-122.70382725,"Uptown, Portland, OR, USA",61,4.7,130,110,,,50,,2,2,Studio,1,condo,Yes,2015,Within a day,100%,"June 9, 2017",condo,1,438,2,,Concord,SC
827806,Perfect for the Long Term Business person or Traveling Nurse,45.482387,-122.722867,"Hayhurst, Portland, OR, USA",1,,57,70,,,,8.0%,6,2,1,1,house,Yes,2016,Within a day,100%,"May 31, 2017",house,,4000,2,,Concord,SC
