listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
622632,Luxurious North Shore Chicago Condo,42.0150126,-87.6817741,"Rogers Park (Chicago, IL, USA)",29,4.4,167,229,,,100,21.4%,2,8,3,2,condo,Yes,2004,Within 12 hours,100%,"May 31, 2017",condo,3,1800,8,,Chicago
870495,Celeste Celebrity Themed Unit In Gold Coast.   In 7 Unit Building Gold Coast!,41.902217,-87.625742,"Near North Side, Chicago, IL, USA",23,4.8,234,229,249,,,17.4%,,2,1,1,apartment,Yes,2014,Within a few hours,100%,"June 6, 2017",apartment,1,600,2,building,Chicago
939473ha,"Wonderful Lincoln Park/DePaul Apartment, Central and Ideal City Location",41.916891,-87.648843,"Lincoln Park, Chicago, IL, USA",45,4.9,310,285,310,,,20.5%,3,8,3,2,condo,Yes,2010,Within a day,100%,"June 5, 2017",condo,2,1500,8,,Chicago
627209,"Amazing 3200 Sq Ft, 4 Bed Room, Duplex in Lincoln Park",41.9218608,-87.6584955,"Lincoln Park, Chicago, IL, USA",63,,492,475,,,125,21.4%,3,10,4,2,apartment,Yes,2014,Within a few hours,100%,"June 6, 2017",apartment,3,3200,10,,Chicago
358020ha,48th Floor 2 bed / 2 bath with Balcony & great views in the Magnificent Mile,41.8921349,-87.6283586,"Near North Side, Chicago, IL, USA",76,4.9,498,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 7, 2017",apartment,,1210,6,,Chicago
3645846ha,Enjoy Lincoln Square's 'Little Europe'/Music/Microbrewery/Dining/Close to Train,41.960304,-87.68346,"North Center, Chicago, IL, USA",44,4.7,155,145,,,75,16.4%,3,8,2,1,apartment,Yes,2013,Within 2 days,80%,"June 7, 2017",apartment,1,1200,8,,Chicago
3720918ha,Modern 2 BR 2 Bath Condo with Garage,41.895935,-87.660291,"West Town, Chicago, IL, USA",60,4.9,195,185,195,,,21.4%,3,6,2,2,condo,Yes,2014,Within a day,100%,"June 6, 2017",condo,3,1450,6,building,Chicago
856957,Gold Coast Wow Celebrity Themed Unit On Cedar!,41.90187664,-87.62512013,"Near North Side, Chicago, IL, USA",27,4.9,412,429,329,,,17.4%,,4,2,1,apartment,Yes,2014,Within a day,80%,"June 3, 2017",apartment,4,1500,4,building,Chicago
695418,"Comfortable 2 Bedroom, 1 Bath In The Trendy Logan Square Neighborhood",41.92358569,-87.69145246,"Logan Square, Chicago, IL, USA",16,4.9,121,119,,,100,21.4%,2,4,2,1,apartment,Yes,2015,Within a day,100%,"June 7, 2017",apartment,,900,4,building,Chicago
301852,Deluxe Chicago 2 Bedroom Guest Suite. Amazing Deal & Location (Roscoe Village)!,,,"North Center, Chicago, IL, USA",68,4.8,198,198,228,,,21.4%,2,6,2,1,apartment,Yes,2010,Within 12 hours,100%,"June 6, 2017",apartment,2,1100,6,,Chicago
4037980ha,1 Bedroom 1 Bathroom Condo With Lake Views,41.86298218,-87.62307729,"Near South Side, Chicago, IL, USA",16,4.7,150,150,,,50,,3,4,1,1,condo,Yes,2015,,0%,"June 6, 2017",condo,,950,4,,Chicago
358005ha,Luxury 2 Bedroom on 45th Floor with Private Balcony and Great Views,41.8921349,-87.6283586,"Near North Side, Chicago, IL, USA",72,4.9,489,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 6, 2017",apartment,,1210,6,,Chicago
894129,Beautiful Spa Like Suite on the North Side!,41.9556471,-87.6891944,"North Center, Chicago, IL, USA",21,4.9,104,100,125,,,16.5%,2,4,1,1,apartment,Yes,2016,Within a few hours,100%,"June 6, 2017",apartment,3,850,4,house,Chicago
4172463ha,Luxury 2 Bedroom on 38th Floor (11) with Balcony in Magnificent Mile,41.89195,-87.628533,"Near North Side, Chicago, IL, USA",11,4.6,483,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 7, 2017",apartment,,,6,,Chicago
874916,Apartment For Rent In Chicago,41.964658,-87.77658,"Portage Park, Chicago, IL, USA",6,4.2,75,65,95,,,,,10,3,1,apartment,No,2016,Within a few hours,100%,"June 5, 2017",apartment,,,10,,Chicago
3645759ha,High-Rise living in this 2 Bedroom on the 24th floor with Private Balcony,41.892083,-87.628862,"Near North Side, Chicago, IL, USA",7,,471,,,,,,2,6,2,2,condo,Yes,2010,Within a few hours,,"June 6, 2017",condo,24,1210,6,,Chicago
871119,Celeste Celebrity Themed Unit In Gold Coast.   In 7 Unit Building Gold Coast!,41.9026583,-87.6257184,"Near North Side, Chicago, IL, USA",16,4.6,331,299,329,,,17.4%,1,2,1,1,apartment,Yes,2014,Within a few hours,88%,"June 6, 2017",apartment,3,600,2,building,Chicago
400905,Best Deck in town next to Subway Station  HUGE WEEKDAY DISCOUNTS,41.89659882,-87.65493774,"West Town, Chicago, IL, USA",80,4.5,246,175,600,,150,,3,10,2,2,condo,Yes,2010,Within 12 hours,100%,"June 6, 2017",condo,,,10,,Chicago
780506,"Location, Location,  Location",41.9156134,-87.6813523,"Logan Square, Chicago, IL, USA",14,4.9,190,190,,,100,21.0%,3,4,2,1,apartment,Yes,2015,Within a day,100%,"May 3, 2017",apartment,3,1200,4,building,Chicago
870916,Beautifully furnished and very modern one bedroom in Lincoln,41.92191466,-87.64521,"Lincoln Park, Chicago, IL, USA",17,4.2,218,115,135,,,,1,5,1,1,apartment,Yes,2016,Within a day,100%,"June 5, 2017",apartment,4,800,5,building,Chicago
4280611ha,Lincoln Park/ Old Town Private Guest House (Complimentary parking permits),41.9137804,-87.6354783,"Lincoln Park, Chicago, IL, USA",11,4.5,159,119,129,,35,,1,2,1,1,house,Yes,2016,Within an hour,100%,"June 6, 2017",house,,,2,,Chicago
358013ha,Magnificent Mile corner 2 bedroom suite on 43rd floor with Balcony,41.8919498,-87.6285326,"Near North Side, Chicago, IL, USA",52,4.9,473,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 6, 2017",apartment,,1210,6,,Chicago
4172461ha,Luxury 2 Bedroom with private balcony on 39th Floor in Magnificent Mile,41.89195,-87.628533,"Near North Side, Chicago, IL, USA",13,,489,,,,,,2,6,2,2,apartment,Yes,2010,Within a few hours,,"June 6, 2017",apartment,,1320,6,,Chicago
840552,"Private HOUSE, 3 Levels of Living, 2 Blocks from Wrigley Field, Sleeps 12",,,"Lake View, Chicago, IL, USA",26,4.9,489,295,595,,175,21.4%,2,12,4,2,house,Yes,2016,Within an hour,100%,"June 7, 2017",house,,2300,,,Chicago
374687ha,Condo in Bucktown / Wicker Park next to vibrant night life and shopping,41.9104925,-87.6744155,"West Town, Chicago, IL, USA",64,4.9,292,,,,,,3,6,2,2,condo,Yes,2010,Within a few hours,,"June 6, 2017",condo,,1500,6,,Chicago
411142,$200 WINTER SPECIAL *Trendy Wicker Park** By Train** Parking* 2 Units (6-18 ppl),41.8994751,-87.66718292,"West Town, Chicago, IL, USA",82,4.9,325,250,350,,,16.4%,2,18,6,4,condo,Yes,2012,Within a day,100%,"May 25, 2017",condo,4,1450,18,building,Chicago
3627370ha,Bucktown / Wicker Park 2 Bedroom Condo with City Skyline Views,41.910503,-87.674237,"West Town, Chicago, IL, USA",21,,313,,,,,,3,6,2,2,condo,Yes,2010,Within a few hours,,"June 7, 2017",condo,,1500,6,,Chicago
844695,"Cozy and Chic Gold Coast Condo! Minutes from Mag Mile, Old Town, and Much more",41.91015405,-87.62569349,"Near North Side, Chicago, IL, USA",14,,168,180,,,60,,1,2,Studio,1,condo,Yes,2016,Within 12 hours,100%,"June 6, 2017",condo,25,600,,building,Chicago
588228,Bohemian Hideaway On The Border Of Logan Square And Avondale,41.9340642,-87.7158135,"Avondale, Chicago, IL, USA",24,4.7,95,95,125,,,16.9%,2,4,2,1,apartment,Yes,2013,Within an hour,90%,"June 6, 2017",apartment,1,700,4,building,Chicago
