listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
959309,Family & Pet Friendly House Within Walking Distance Of Restaurants,34.135773,-77.896893,"Wilmington, NC, USA",3,4.3,86,80,,,75,13.0%,3,4,2,2,house,Yes,2016,Within 2 days,80%,"June 6, 2017",house,,1050,4,,Wilmington,NC
840387,"Close To Mayfaire, Wrightsville Beach And Downtown - Pet Friendly And So Cozy",34.276209,-77.845038,"Wilmington, NC, USA",21,,157,180,,,120,13.0%,3,6,3,2,house,Yes,2016,Within 12 hours,100%,"May 23, 2017",house,,1200,6,,Wilmington,NC
425262,Pineapple Inn(425262)...2 miles from Downtown Wilmington!!,34.202626,-77.931835,"Greenfield Lake Estates, Wilmington, NC, USA",35,4.7,106,115,130,,80,,2,6,3,1,house,Yes,2007,Within a few hours,100%,"June 9, 2017",house,,1300,6,,Wilmington,NC
780393,"Large, Luxurious Accommodations, Just 6 Blocks From America's #1 Riverfront!",34.233097,-77.942687,"Historic District, Wilmington, NC, USA",40,4.9,114,,189,,,14.0%,7,7,2,2,condo,Yes,2014,Within a day,90%,"June 9, 2017",condo,1,1000,7,house,Wilmington,NC
4204890ha,"Cozy, Private Home 10 minutes from Beach 2.5 Miles from Carolina Beach Bridge",34.093916,-77.887411,"Wilmington, NC, USA",7,4.4,93,100,,,,6.0%,2,4,3,1,house,Yes,2015,Within 12 hours,100%,"June 5, 2017",house,,1400,,,Wilmington,NC
181402,Pineapple Inn(181402)...3 miles from Wrightsville Beach!!,34.20893097,-77.86475372,"Avondale, Wilmington, NC, USA",92,4.8,108,115,130,,65,,2,6,3,1,house,Yes,2007,Within a few hours,100%,"June 3, 2017",house,,1000,6,,Wilmington,NC
438605,Charleston Style Town home near Studios and downtown,34.238797,-77.9281589,"Wilmington, NC, USA",10,4.8,107,,,,,13.0%,7,4,2,2,townhome,Yes,2012,Within a few hours,100%,"May 15, 2017",townhome,,1500,4,house,Wilmington,NC
639384,FREE HORSE DRAWN CARRIAGE RIDES with your June Stay!,34.2332842,-77.9429689,"Historic District, Wilmington, NC, USA",48,,86,99,,,,14.0%,2,4,1,1,condo,Yes,2014,Within 12 hours,100%,"June 9, 2017",condo,1,800,4,,Wilmington,NC
559465,Experience the Elegance of the Past - Just 5 Blocks From #1 Riverfront in USA,34.233097,-77.942687,"Historic District, Wilmington, NC, USA",62,,86,,,,,14.0%,7,4,1,1,condo,Yes,2014,Within a day,100%,"June 9, 2017",condo,1,850,4,,Wilmington,NC
492116,"Mayfaire - Wrightsville Beach Family Getaway, Pet-friendly",34.245528,-77.839685,"Green Meadow, Wilmington, NC, USA",27,4.9,114,,,,,13.0%,3,6,3,2,house,Yes,2013,Within 12 hours,100%,"May 29, 2017",house,,1600,6,,Wilmington,NC
827809,Charming townhome minutes from Wrightsville Beach,34.22072307,-77.83446015,"Wilmington, NC, USA",12,4.5,157,185,,,75,13.0%,2,9,3,2,townhome,Yes,2016,Within a few hours,100%,"June 9, 2017",townhome,1,1300,9,building,Wilmington,NC
696581,June Special:  25% off 1st Week- Beautiful Sound Front Home- South End WB,34.197848,-77.8040539,"Wrightsville Beach, NC, USA",29,4.9,541,575,,,,13.0%,4,18,7,5,house,Yes,2013,Within 2 days,90%,"June 7, 2017",house,,4000,18,,Wilmington,NC
575678,"3 BR Home, Golf Course Home, Nestled in the Pines, 15 min. from Carolina Beach",34.158446,-77.918376,"Echo Farms, Wilmington, NC, USA",7,4.9,214,235,250,,150,13.0%,3,6,3,2,house,Yes,2014,Within 12 hours,100%,"March 16, 2017",house,,2200,6,,Wilmington,NC
4152342ha,Townhome located 1.5 miles from Intracoastal Waterway and Dining,34.21910897,-77.8334972,"Hanover Place, Wilmington, NC, USA",14,4.9,225,185,,,100,,2,6,3,3,townhome,Yes,2016,Within an hour,90%,"June 9, 2017",townhome,,1680,6,building,Wilmington,NC
812041,"Cozy Ranch Home - 4 miles to Wrightsville Beach, 7 miles to Downtown Wilmington.",34.198296,-77.848663,"Wilmington, NC, USA",16,4.9,158,120,,,50,,2,7,4,2,house,Yes,2016,Within a few days,70%,"June 9, 2017",house,,1300,7,,Wilmington,NC
4201331ha,"Furnished Private Apartment Located On Hewletts Creek, 10 Minutes to The Beach.",34.19259323,-77.85935151,"Wilmington, NC, USA",5,4.8,99,135,,,,13.0%,3,2,1,1,apartment,Yes,2016,Within an hour,100%,"June 8, 2017",apartment,1,700,2,,Wilmington,NC
847205,"Quiet Setting, Great Views And Just Minutes From The Beach.",34.273427,-77.800327,"Wilmington, NC, USA",3,4.7,133,,,,,7.0%,7,6,3,2,cottage,Yes,2016,Within a few hours,100%,"June 8, 2017",cottage,,1900,6,,Wilmington,NC
166207ha,Historic Dowtown Wilmington  - Loft on Water St and Free WIFI!,34.232437,-77.9491407,"Riverfront, Wilmington, NC, USA",71,4.9,114,,,,,13.0%,3,2,1,1,condo,Yes,2005,Within a few hours,100%,"June 5, 2017",condo,1,520,2,building,Wilmington,NC
890070,Historic Downtown Wilmington Studio - Amazing Location And Own Parking Space,34.233931,-77.947645,"Historic District, Wilmington, NC, USA",5,4.6,114,150,,,75,,3,2,Studio,1,studio,Yes,2015,Within a day,100%,"June 7, 2017",studio,1,375,2,building,Wilmington,NC
3799072ha,Season of a Lifetime! Enjoy the sites at a great rate!,34.219038,-77.834613,"Hanover Place, Wilmington, NC, USA",39,4.8,192,225,,,,,3,7,3,2,condo,Yes,2013,Within 12 hours,90%,"June 5, 2017",condo,1,1790,7,,Wilmington,NC
732993,Heart Of Wilmington Vacation For You!,34.2359619,-77.94896955,"Riverfront, Wilmington, NC, USA",23,4.7,97,100,110,,50,13.0%,2,4,1,1,condo,Yes,2015,Within 12 hours,100%,"June 9, 2017",condo,2,500,,building,Wilmington,NC
490392,Riverfront Unit In Historic Downtown Wilmington,34.23233128,-77.94935858,"Riverfront, Wilmington, NC, USA",60,4.7,133,125,155,,,13.0%,2,4,1,1,condo,Yes,2013,Within 12 hours,100%,"June 6, 2017",condo,2,650,4,building,Wilmington,NC
896551,Charming Cottage in Downtown Wilmington,,,"Historic District, Wilmington, NC, USA",12,,171,,,,,13.0%,3,6,3,2,cottage,Yes,2016,Within a few hours,100%,"June 9, 2017",cottage,,1501,6,,Wilmington,NC
14182,The Bali House - a Tropical Paradise in North Carolina!,,,"Wilmington, NC, USA",27,4.9,195,195,,,,,2,2,1,1,cottage,Yes,2002,Within a few hours,90%,"June 8, 2017",cottage,,,2,,Wilmington,NC
3563621ha,2 Miles To Wrightsville Beach Access! Close To Shops/Restaurants,34.219282,-77.834403,"Hanover Place, Wilmington, NC, USA",64,4.8,208,200,,,,,2,8,3,2,townhome,Yes,2013,Within 12 hours,100%,"June 7, 2017",townhome,1,1680,8,,Wilmington,NC
457612,"DOWNTOWN LOFT In Historic Downtown, 1/2 Block To Riverfront",34.2352991,-77.9483657,"Riverfront, Wilmington, NC, USA",27,4.9,122,119,139,,65,,2,4,1,1,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,2,650,4,,Wilmington,NC
151500,Pineapple Inn(151500)...2 miles from Downtown Wilmington!!,34.20259857,-77.93153381,"Greenfield Lake Estates, Wilmington, NC, USA",100,4.9,108,115,130,,50,,2,4,2,2,house,Yes,2007,Within a few hours,100%,"June 3, 2017",house,,800,4,,Wilmington,NC
746366,Upscale Family Home-Beautiful 4 Bed 3 Bath Near Wrightsville Beach,34.258243,-77.822461,"Wilmington, NC, USA",12,,,275,,,135,15.0%,3,9,4,3,house,Yes,2015,Within a day,80%,"June 9, 2017",house,,2600,9,,Wilmington,NC
916178,"Absolutely Perfect Location Downtown Row House, With Rare On-site Garage Parking",34.231449,-77.94771,"Riverfront, Wilmington, NC, USA",10,4.7,230,230,,,120,13.0%,4,6,2,2,townhome,Yes,2016,Within an hour,100%,"June 8, 2017",townhome,,1164,6,building,Wilmington,NC
575907,Studio Downtown Wilmington,34.23242,-77.948998,"Riverfront, Wilmington, NC, USA",41,4.9,129,125,,,,13.0%,2,2,1,1,studio,No,2014,Within a day,100%,"June 9, 2017",studio,2,,2,,Wilmington,NC
3798956ha,5 minutes to Beach & Shopping! 3 Master Suites!,34.219038,-77.834613,"Hanover Place, Wilmington, NC, USA",32,4.8,196,200,,,,,2,6,3,3,townhome,Yes,2013,Within an hour,100%,"May 31, 2017",townhome,1,1500,6,,Wilmington,NC
869772,The Italianate In Historic Downtown Wilmington,34.228231,-77.947459,"Historic District, Wilmington, NC, USA",14,4.9,171,200,,,,6.0%,3,4,2,2,townhome,Yes,2016,Within a few hours,100%,"May 31, 2017",townhome,,1400,4,,Wilmington,NC
349410,Historic Chestnut Street Garage,34.23831558,-77.94181061,"Historic District, Wilmington, NC, USA",52,4.9,146,130,,,,,3,2,1,1,cottage,Yes,2011,Within a few hours,100%,"May 24, 2017",cottage,,456,2,,Wilmington,NC
149409,"Gorgeous, HUGE 5 bedroms, 3.5 bath, 4000 Sq ft Sunlit Beauty, B&B, Downtown",34.23813248,-77.93037415,"Wilmington, NC, USA",89,4.8,375,350,,,,13.0%,3,13,5,3,house,Yes,2007,Within an hour,100%,"June 6, 2017",house,,4000,13,,Wilmington,NC
356188,Luxury Condo on the River-Million Dollar View!,34.231987,-77.9491806,"Riverfront, Wilmington, NC, USA",84,4.9,125,125,150,,,13.0%,2,4,1,1,condo,No,2008,Within 2 days,100%,"June 9, 2017",condo,2,700,,,Wilmington,NC
868644,Private Oceanfront Home with Private Pier,34.0924325,-77.89161,"Wilmington, NC, USA",7,4.9,418,490,,,,,3,8,3,2,house,No,2012,,,"June 4, 2017",house,,1800,8,,Wilmington,NC
915347,Walk downtown from this beautiful 1850 Antebellum home,,,"Historic District, Wilmington, NC, USA",8,4.8,108,120,,,100,13.0%,3,4,1,1,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,1000,4,,Wilmington,NC
480772,Penthouse On Water Street! Incredible views of the river and downtown! FREE WIFI,34.2322192,-77.9490937,"Riverfront, Wilmington, NC, USA",27,4.9,239,219,,,75,,2,2,1,1,condo,Yes,2013,Within a few days,70%,"March 13, 2017",condo,3,1100,2,,Wilmington,NC
425063,Downtown Wilmington Riverfront Condo,34.23242,-77.948988,"Riverfront, Wilmington, NC, USA",77,4.9,140,140,155,,,13.0%,2,2,1,1,condo,Yes,2012,Within 12 hours,100%,"June 5, 2017",condo,3,,,,Wilmington,NC
509387,Luxurious 2nd Floor 1 Bedroom Condo Overlooks Cape Fear River,34.2321621,-77.9492721,"Riverfront, Wilmington, NC, USA",23,4.9,184,165,175,,,13.0%,2,2,1,1,condo,Yes,2009,Within a day,100%,"June 9, 2017",condo,2,600,2,,Wilmington,NC
4429016ha,"C. Parker Cottage, Downtown Wilmington",34.229513,-77.944183,"Historic District, Wilmington, NC, USA",2,,129,,,,,13.0%,7,4,2,2,cottage,Yes,2016,Within 12 hours,100%,"June 8, 2017",cottage,,1200,4,,Wilmington,NC
875076,Newly remodeled historic home,34.234903,-77.929072,"Wilmington, NC, USA",13,4.7,215,215,,,100,13.0%,,8,3,2,house,Yes,2016,Within an hour,90%,"June 8, 2017",house,,1350,8,,Wilmington,NC
873522,Relaxing Home away from home,34.241372,-77.847773,"Wilmington, NC, USA",2,,250,220,,,150,13.0%,2,12,5,3,house,Yes,2017,Within 2 days,100%,"June 9, 2017",house,,2300,,,Wilmington,NC
199153,Pineapple Inn(199153)...3 miles from Wrightsville Beach!!,34.20919037,-77.8650589,"Avondale, Wilmington, NC, USA",84,4.8,82,85,95,,35,,2,2,1,1,house,Yes,2007,Within a few hours,100%,"June 5, 2017",house,,575,2,,Wilmington,NC
817408,"Right At Home - Sleeps 8 - Close To Beaches, Shopping & Restaurants",34.269417,-77.780266,"Wilmington, NC, USA",9,4.8,169,149,189,,75,12.0%,,8,3,2,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,1600,8,,Wilmington,NC
822266,Condo Located In The Heart Of Historic Downtown.,34.2340224,-77.9474734,"Riverfront, Wilmington, NC, USA",27,4.9,130,125,,,50,13.0%,2,4,1,1,condo,Yes,2016,Within an hour,100%,"June 7, 2017",condo,2,420,4,building,Wilmington,NC
863115,Heron's Nest - Relaxing private oasis -ideal location close to beach & downtown,34.2439419,-77.846166,"Inland Greens, Wilmington, NC, USA",13,,95,85,95,,,13.0%,2,3,1,1,apartment,Yes,2016,Within a few hours,100%,"June 3, 2017",apartment,0,325,3,house,Wilmington,NC
3848881ha,Hip Historic Downtown 3 BR House 1BA,34.22612,-77.945927,"Historic District, Wilmington, NC, USA",23,4.8,197,185,215,,85,,2,7,3,1,house,Yes,2014,Within an hour,100%,"June 7, 2017",house,,1650,7,,Wilmington,NC
896355,The XIX century Curtis Foster House.,34.237591,-77.941715,"Historic District, Wilmington, NC, USA",8,4.9,185,171,179,,,,3,8,3,2,house,Yes,2013,Within a day,100%,"June 8, 2017",house,,2200,8,,Wilmington,NC
960942,Historic Cottage Bungalow in Downtown Wilmington - Minutes from the Beach,34.234769,-77.92407,"Wilmington, NC, USA",4,,157,165,,,75,13.0%,3,5,2,2,bungalow,Yes,2016,Within an hour,100%,"June 9, 2017",bungalow,,1332,,,Wilmington,NC
503665,1928 Cottage In Carolina Place/Ardmore Historic District! Pet Friendly!,,,"Ardmore, Wilmington, NC, USA",14,4.6,,,250,,100,13.0%,7,8,3,2,cottage,Yes,2013,,0%,"April 23, 2017",cottage,,1200,8,,Wilmington,NC
837033,Historic Downtown 2-bedroom rental with full kitchen and Coastal Carolina charm,34.2340224,-77.9474734,"Riverfront, Wilmington, NC, USA",16,4.7,206,175,199,,75,13.0%,1,4,2,2,condo,No,2016,Within a few hours,100%,"June 7, 2017",condo,2,800,4,building,Wilmington,NC
4157749ha,"Cute, Privately owned Condo",34.21839213,-77.81445897,"Airlie, Wilmington, NC, USA",4,4.3,100,115,125,,,,2,2,1,1,condo,No,2016,Within a day,90%,"June 9, 2017",condo,2,,2,building,Wilmington,NC
748383,Smack Dab In The Middle Of Wilmington - Spacious - Top-notch Accommodations,34.22122,-77.906643,"Oleander, Wilmington, NC, USA",17,4.9,249,249,,,95,13.0%,2,7,3,3,house,Yes,2015,Within a few hours,100%,"June 4, 2017",house,,2800,7,,Wilmington,NC
894885,2 Bedroom 2 Bath Condo Near Downtown And The Beach,34.24764716,-77.8873204,"Wilmington, NC, USA",5,3.8,100,100,,,,13.0%,7,6,2,2,condo,Yes,2016,Within a few hours,100%,"June 8, 2017",condo,1,,6,building,Wilmington,NC
870296,Attractive Wilington Home,34.277198,-77.846615,"Wilmington, NC, USA",3,,140,125,,,,13.0%,7,6,3,2,house,Yes,2016,Within an hour,100%,"June 9, 2017",house,,1200,,,Wilmington,NC
911849,"Beautiful, Charming, Historic Riverfront and Wrightsville Beach!",34.237537,-77.91264,"Forest Hills, Wilmington, NC, USA",6,4.8,165,145,165,,100,13.0%,2,8,3,2,house,Yes,2016,Within a few hours,100%,"June 8, 2017",house,,1325,8,,Wilmington,NC
683319,***All The Comforts Of Home***,,,"Princess Place, Wilmington, NC, USA",15,4.9,171,189,,,,13.0%,3,6,3,2,bungalow,Yes,2015,Within a day,100%,"June 6, 2017",bungalow,,1350,6,,Wilmington,NC
928026,WEEKLY RENTALS AVAILABLE - Beginning August 11th!!!!!!!!,34.2330324,-77.9429401,"Historic District, Wilmington, NC, USA",2,,71,50,,,,,7,4,2,1,apartment,Yes,2014,Within 12 hours,100%,"June 9, 2017",apartment,2,1100,4,house,Wilmington,NC
4221071ha,"Completely Remodeled Home, In A Very Convenient Part Of The Historic District",,,"Historic District, Wilmington, NC, USA",2,,190,190,,,,13.0%,1,4,2,2,house,Yes,2016,Within 12 hours,100%,"June 8, 2017",house,,,4,,Wilmington,NC
700260,1 bedroom condo in Historic downtown Wilmington on the Cape Fear River,34.232124,-77.94934,"Riverfront, Wilmington, NC, USA",11,4.5,170,,,,,,2,4,1,1,condo,Yes,2013,Within a day,,"June 9, 2017",condo,1,,4,,Wilmington,NC
1019733,Spacious and sunny apartment close to downtown and great outdoor space too!,34.229296,-77.947415,"Historic District, Wilmington, NC, USA",6,,97,81,,,45,9.0%,2,2,1,1,apartment,Yes,2017,Within an hour,100%,"June 8, 2017",apartment,1,,,house,Wilmington,NC
656799,Lippard House – Comfortable sound view home with shady porches and sunroom,34.192406,-77.808141,"South End, Wrightsville Beach, NC, USA",29,4.3,451,,,,,,2,13,5,3,house,Yes,2013,Within an hour,,"June 5, 2017",house,,,13,,Wilmington,NC
4225986ha,"Vintage Condo at Wrightsville Beach Bridge – Walk to Dockside, Mellow, Poe’s",34.21897283,-77.81472183,"Airlie, Wilmington, NC, USA",13,4.2,123,,,,,,,4,Studio,1,condo,No,2016,Within an hour,,"June 9, 2017",condo,,,4,,Wilmington,NC
4225974ha,"Vintage Condo at Wrightsville Beach Bridge – Walk to Dockside, Mellow, Poe’s",34.21898538,-77.81474865,"Airlie, Wilmington, NC, USA",5,3.8,127,,,,,,,2,Studio,1,condo,No,2016,Within an hour,,"June 9, 2017",condo,,,2,,Wilmington,NC
869530,If You Love Beach Towns Wilmington and Wrightsville Beach are perfect!,34.240824,-77.846251,"Wilmington, NC, USA",18,4.9,75,65,,,10,13.25%,,2,1,1,house,Yes,2016,Within an hour,100%,"June 7, 2017",house,,,2,,Wilmington,NC
992880,BOOK TODAY FOR 4th of JULY AND RECEIVE A 10% DISCOUNT!!!!,34.237898,-77.94247,"Historic District, Wilmington, NC, USA",4,4.8,264,,,,,,7,13,6,5,house,No,2014,Within an hour,,"June 7, 2017",house,,,,,Wilmington,NC
455686,Riverview Condo in best location downtown! 1/2 Block to Riverfront,34.235926,-77.9492269,"Riverfront, Wilmington, NC, USA",17,4.6,123,119,139,,65,,2,4,1,1,condo,Yes,2013,Within 12 hours,100%,"June 8, 2017",condo,2,650,4,building,Wilmington,NC
951844,Quiet and Comfy River Walk Townhouse,,,"Historic District, Wilmington, NC, USA",15,4.7,160,160,,,50,8.0%,2,4,2,2,townhome,Yes,2016,Within 12 hours,100%,"June 9, 2017",townhome,1,,4,building,Wilmington,NC
1007830,Historic Craftsman Bungalow with PRIVATE POOL. Sleeps 13!!! Only $1750 per week!,34.239201,-77.930814,"Wilmington, NC, USA",0,,221,,,,,,7,11,5,2,house,No,2014,Within an hour,,"June 9, 2017",house,,,,,Wilmington,NC
998393,"Privacy, Amazing Waterfront Views: ""Maison Blanc"": ICW/Figure Eight Sound",34.26877694,-77.77113236,"Wilmington, NC, USA",3,,574,500,600,,150,6.0%,5,10,5,4,house,Yes,2017,Within an hour,100%,"June 8, 2017",house,,,,,Wilmington,NC
744168,"Historic Downtown Wilmington Studio-Location,Location,Location!!",34.23317385,-77.94707252,"Riverfront, Wilmington, NC, USA",12,4.9,100,129,,,40,13.0%,,2,Studio,1,studio,Yes,2015,Within 12 hours,100%,"June 8, 2017",studio,2,350,2,building,Wilmington,NC
838899,The Masonboro Island Suite at The Tarrymore,34.2340224,-77.9474734,"Riverfront, Wilmington, NC, USA",13,,121,150,150,,,13.0%,2,4,1,1,condo,Yes,2016,Within an hour,100%,"June 8, 2017",condo,2,400,4,building,Wilmington,NC
256577,Romantic Cottage in Historic Downtown Wilmington,34.23461151,-77.94013214,"Historic District, Wilmington, NC, USA",20,4.5,150,150,,,,,3,4,2,1,house,Yes,2009,Within a few hours,90%,"June 7, 2017",house,,950,4,,Wilmington,NC
762403,The French House Cottage,34.234393,-77.944056,"Historic District, Wilmington, NC, USA",5,,220,220,,,100,,2,4,2,1,cottage,Yes,2015,Within 12 hours,100%,"May 31, 2017",cottage,,,,,Wilmington,NC
308006,Delightful Soundfront Cottage on Figure 8--with Dock and Boardwalk to Oce,34.25870132,-77.75584412,"Wilmington, NC, USA",0,,583,600,,,150,,3,14,4,3,house,Yes,2010,Within a few days,100%,"May 24, 2017",house,,,14,,Wilmington,NC
828054,"Mayfaire, Wrightsville Beach, Just A Short Walk/Bike Ride Away",34.243994,-77.837267,"Wilmington, NC, USA",14,,100,110,,,,13.0%,1,3,Studio,1,studio,Yes,2016,Within an hour,100%,"June 7, 2017",studio,2,325,3,house,Wilmington,NC
292020ha,Historic Wilmington Loft,34.235067,-77.948207,"Riverfront, Wilmington, NC, USA",8,,216,185,190,,,13.0%,2,4,2,1,apartment,Yes,2009,Within 12 hours,100%,"June 2, 2017",apartment,,,4,,Wilmington,NC
816793,Beach Bliss - Minutes From The Beach!,34.22325444,-77.82481344,"Landfall, Wilmington, NC, USA",11,,275,225,,,100,13.0%,2,8,2,2,townhome,Yes,2016,Within a few hours,100%,"June 8, 2017",townhome,,1300,8,,Wilmington,NC
4228619ha,"Vintage Condo at Wrightsville Beach Bridge – Walk to Dockside, Mellow, Poe’s",34.21899165,-77.8147111,"Airlie, Wilmington, NC, USA",5,3.8,123,,,,,,,4,Studio,1,condo,No,2016,Within an hour,,"June 9, 2017",condo,,,4,,Wilmington,NC
1007822,Perfect location!! Beautifully updated 3 bed/ 2.5 bath townhome in downtown Historic Wilmington. Sleeps 6!,34.2314549,-77.94764,"Riverfront, Wilmington, NC, USA",3,,177,,,,,,7,6,3,2,apartment,No,2014,Within an hour,,"June 5, 2017",apartment,,,,,Wilmington,NC
442643,Urban Condo With  History of Film and Television,34.2436758,-77.9457258,"Riverfront, Wilmington, NC, USA",38,4.9,168,160,200,,75,13.0%,2,6,2,2,condo,Yes,2012,Within a day,100%,"June 9, 2017",condo,2,1500,6,,Wilmington,NC
4247527ha,"Vintage Condo at Wrightsville Beach Bridge – Walk to Dockside, Mellow, Poe’s",34.21897283,-77.81472183,"Airlie, Wilmington, NC, USA",5,4.2,127,,,,,,,2,Studio,1,condo,No,2016,Within an hour,,"June 9, 2017",condo,,,2,,Wilmington,NC
1007828,Chic 1 bedroom apartment in the center of downtown Wilmington. Walk to everything! Parking included!,34.2355132,-77.9488773,"Riverfront, Wilmington, NC, USA",1,,113,,,,,,3,3,1,1,apartment,No,2014,Within an hour,,"June 9, 2017",apartment,2,,,,Wilmington,NC
4225985ha,"Vintage Condo at Wrightsville Beach Bridge – Walk to Dockside, Mellow, Poe’s",34.21895402,-77.81473255,"Airlie, Wilmington, NC, USA",8,4.8,137,,,,,,,4,1,1,condo,No,2016,Within an hour,,"June 9, 2017",condo,,,4,,Wilmington,NC
968323,Premier Rental On Figure Eight Island,,,"Wilmington, NC, USA",0,,500,500,,,295,13.0%,3,10,4,4,house,Yes,2017,Within a few days,80%,"May 27, 2017",house,,3400,10,,Wilmington,NC
39518,Fabulous Condo in Heart of Historic District! Walk to Everything! FUN!!!,34.23530579,-77.94802094,"Riverfront, Wilmington, NC, USA",46,4.9,139,139,165,,,,2,4,1,1,condo,Yes,2004,Within 12 hours,100%,"June 5, 2017",condo,1,650,,building,Wilmington,NC
7019720ha,"Luxurious Retreat in Heart of Historic, Riverfront Wilmington!",34.2352991,-77.9483657,"Riverfront, Wilmington, NC, USA",46,4.9,139,139,165,,,,2,4,1,1,condo,Yes,2004,Within 12 hours,100%,"June 5, 2017",condo,1,650,4,building,Wilmington,NC
838255,The Shell Island Suite at The Tarrymore,34.23405788,-77.94749486,"Riverfront, Wilmington, NC, USA",12,,129,160,160,,,13.0%,2,4,1,1,condo,Yes,2016,Within an hour,100%,"June 9, 2017",condo,2,400,4,building,Wilmington,NC
4225973ha,"Vintage Condo at Wrightsville Beach Bridge – Walk to Dockside, Mellow, Poe’s",34.21898538,-77.81473255,"Airlie, Wilmington, NC, USA",4,,125,,,,,,,6,Studio,1,condo,No,2016,Within an hour,,"June 9, 2017",condo,,,6,,Wilmington,NC
754302,Historic Downtown Wilmington Studio - Amazing Location And Own Parking Space,34.233931,-77.947645,"Historic District, Wilmington, NC, USA",8,,114,150,,,75,,3,2,Studio,1,studio,Yes,2015,Within a day,100%,"June 8, 2017",studio,2,375,2,building,Wilmington,NC
3677136ha,Savor stunning sunsets over the Intracoastal from this soundfront home,34.189849,-77.811187,"South End, Wrightsville Beach, NC, USA",7,4.9,816,,,,,,3,10,5,5,house,Yes,2004,Within 12 hours,,"June 9, 2017",house,,,10,,Wilmington,NC
494731,"At Chandler's Wharf, Water Views & Located Across From The River Walk, FREE WIFI",34.232188,-77.9490184,"Riverfront, Wilmington, NC, USA",14,4.9,219,199,,,75,,2,2,1,1,condo,Yes,2013,Within 12 hours,100%,"January 11, 2017",condo,2,785,2,,Wilmington,NC
